quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
281/3	0.05555555555555555	45	45	2/3	2/3	4/4	1	1	1/72			1/64	8/9		8	44	G#2	2	1140
1687/18	0.05555555555555555	45	45	49/72	49/72	4/4	1	1	1/72			1/64	8/9		5	47	B2	2	1141
844/9	0.05555555555555555	45	45	25/36	25/36	4/4	1	1	1/72			1/64	8/9		2	50	D3	3	1142
563/6	0.05555555555555555	45	45	17/24	17/24	4/4	1	1	1/72			1/64	8/9		6	54	F#3	3	1143
845/9	0.05555555555555555	45	45	13/18	13/18	4/4	1	1	1/72			1/64	8/9		5	59	B3	3	1144
1691/18	0.05555555555555555	45	45	53/72	53/72	4/4	1	1	1/72			1/64	8/9		2	62	D4	4	1145
94	0.05555555555555555	46	46	0	5/8	4/4	2	1	1/72			1/64	8/9		6	66	F#4	4	1165
1693/18	0.05555555555555555	46	46	1/72	23/36	4/4	2	1	1/72			1/64	8/9		2	62	D4	4	1166
847/9	0.05555555555555555	46	46	1/36	47/72	4/4	2	1	1/72			1/64	8/9		5	59	B3	3	1167
565/6	0.05555555555555555	46	46	1/24	2/3	4/4	2	1	1/72			1/64	8/9		6	54	F#3	3	1168
848/9	0.05555555555555555	46	46	1/18	49/72	4/4	2	1	1/72			1/64	8/9		2	50	D3	3	1169
1697/18	0.05555555555555555	46	46	5/72	25/36	4/4	2	1	1/72			1/64	8/9		5	47	B2	2	1170
283/3	0.05555555555555555	46	46	1/12	17/24	4/4	2	1	1/72			1/64	8/9		8	44	G#2	2	1171
1699/18	0.05555555555555555	46	46	7/72	13/18	4/4	2	1	1/72			1/64	8/9		6	42	F#2	2	1172
850/9	0.05555555555555555	46	46	1/9	53/72	4/4	2	1	1/72			1/64	8/9		2	50	D3	3	1173
189/2	0.05555555555555555	46	46	1/8	3/4	4/4	2	1	1/72			1/64	8/9		5	47	B2	2	1174
851/9	0.05555555555555555	46	46	5/36	55/72	4/4	2	1	1/72			1/64	8/9		8	44	G#2	2	1175
1703/18	0.05555555555555555	46	46	11/72	7/9	4/4	2	1	1/72			1/64	8/9		6	42	F#2	2	1176
284/3	0.05555555555555555	46	46	1/6	19/24	4/4	2	1	1/72			1/64	8/9		2	50	D3	3	1177
1705/18	0.05555555555555555	46	46	13/72	29/36	4/4	2	1	1/72			1/64	8/9		8	44	G#2	2	1178
853/9	0.05555555555555555	46	46	7/36	59/72	4/4	2	1	1/72			1/64	8/9		6	42	F#2	2	1179
569/6	0.05555555555555555	46	46	5/24	5/6	4/4	2	1	1/72			1/64	8/9		2	50	D3	3	1180
854/9	0.05555555555555555	46	46	2/9	61/72	4/4	2	1	1/72			1/64	8/9		8	44	G#2	2	1181
1709/18	0.05555555555555555	46	46	17/72	31/36	4/4	2	1	1/72			1/64	8/9		6	42	F#2	2	1182
95	0.25	46	46	1/4	7/8	4/4	2	1	1/16			1/16	1		3	33	A1	1	1183
381/4	0.25	46	46	5/16	15/16	4/4	2	1	1/16			1/16	1		8	32	G#1	1	1184
191/2	0.1111111111111111	47	47	0	0	3/4	2	1	1/36			1/32	8/9		8	32	G#1	1	1187
191/2	3.0	47	47	0	0	3/4	1	1	3/4		3/8_c32_1	1/2	3/2		5	83	B5	5	1185
191/2	3.0	47	47	0	0	3/4	1	1	3/4		3/8_c32_1	1/2	3/2		9	87	D#6	6	1185
191/2	3.0	47	47	0	0	3/4	1	1	3/4		3/8_c32_2	1/2	3/2		11	89	E#6	6	1186
1721/18	0.1111111111111111	47	47	1/36	1/36	3/4	2	1	1/36			1/32	8/9		9	39	D#2	2	1188
1723/18	0.1111111111111111	47	47	1/18	1/18	3/4	2	1	1/36			1/32	8/9		8	44	G#2	2	1189
575/6	0.1111111111111111	47	47	1/12	1/12	3/4	2	1	1/36			1/32	8/9		5	47	B2	2	1190
1727/18	0.1111111111111111	47	47	1/9	1/9	3/4	2	1	1/36			1/32	8/9		9	51	D#3	3	1191
1729/18	0.1111111111111111	47	47	5/36	5/36	3/4	2	1	1/36			1/32	8/9		8	56	G#3	3	1192
577/6	0.1111111111111111	47	47	1/6	1/6	3/4	2	1	1/36			1/32	8/9		5	59	B3	3	1193
1733/18	0.1111111111111111	47	47	7/36	7/36	3/4	2	1	1/36			1/32	8/9		8	56	G#3	3	1194
1735/18	0.1111111111111111	47	47	2/9	2/9	3/4	2	1	1/36			1/32	8/9		9	51	D#3	3	1195
193/2	0.1111111111111111	47	47	1/4	1/4	3/4	2	1	1/36			1/32	8/9		8	44	G#2	2	1196
1739/18	0.1111111111111111	47	47	5/18	5/18	3/4	2	1	1/36			1/32	8/9		9	51	D#3	3	1197
1741/18	0.1111111111111111	47	47	11/36	11/36	3/4	2	1	1/36			1/32	8/9		8	56	G#3	3	1198
581/6	0.1111111111111111	47	47	1/3	1/3	3/4	2	1	1/36			1/32	8/9		5	59	B3	3	1199
1745/18	0.1111111111111111	47	47	13/36	13/36	3/4	2	1	1/36			1/32	8/9		9	63	D#4	4	1200
1747/18	0.1111111111111111	47	47	7/18	7/18	3/4	2	1	1/36			1/32	8/9		8	68	G#4	4	1201
583/6	0.1111111111111111	47	47	5/12	5/12	3/4	2	1	1/36			1/32	8/9		5	71	B4	4	1202
1751/18	0.1111111111111111	47	47	4/9	4/9	3/4	2	1	1/36			1/32	8/9		8	68	G#4	4	1203
1753/18	0.1111111111111111	47	47	17/36	17/36	3/4	2	1	1/36			1/32	8/9		9	63	D#4	4	1204
195/2	0.07692307692307693	47	47	1/2	1/2	3/4	2	1	1/52			1/32	8/13		8	56	G#3	3	1205
2537/26	0.07692307692307693	47	47	27/52	27/52	3/4	2	1	1/52			1/32	8/13		9	63	D#4	4	1206
2539/26	0.07692307692307693	47	47	7/13	7/13	3/4	2	1	1/52			1/32	8/13		8	68	G#4	4	1207
2541/26	0.07692307692307693	47	47	29/52	29/52	3/4	2	1	1/52			1/32	8/13		5	71	B4	4	1208
2543/26	0.07692307692307693	47	47	15/26	15/26	3/4	2	1	1/52			1/32	8/13		9	75	D#5	5	1209
2545/26	0.07692307692307693	47	47	31/52	31/52	3/4	2	1	1/52			1/32	8/13		8	80	G#5	5	1210
2547/26	0.07692307692307693	47	47	8/13	8/13	3/4	2	1	1/52			1/32	8/13		5	83	B5	5	1211
2549/26	0.07692307692307693	47	47	33/52	33/52	3/4	2	1	1/52			1/32	8/13		8	80	G#5	5	1212
2551/26	0.07692307692307693	47	47	17/26	17/26	3/4	2	1	1/52			1/32	8/13		9	75	D#5	5	1213
2553/26	0.07692307692307693	47	47	35/52	35/52	3/4	2	1	1/52			1/32	8/13		8	80	G#5	5	1214
2555/26	0.07692307692307693	47	47	9/13	9/13	3/4	2	1	1/52			1/32	8/13		5	83	B5	5	1215
2557/26	0.07692307692307693	47	47	37/52	37/52	3/4	2	1	1/52			1/32	8/13		9	75	D#5	5	1216
2559/26	0.07692307692307693	47	47	19/26	19/26	3/4	2	1	1/52			1/32	8/13		8	80	G#5	5	1217
197/2	0.5	48	48	0	0	4/4	2	1	1/8			1/8	1		5	83	B5	5	1254
197/2	0.05555555555555555	48	48	0	0	4/4	1	1	1/72			1/64	8/9		6	90	F#6	6	1218
887/9	0.05555555555555555	48	48	1/72	1/72	4/4	1	1	1/72			1/64	8/9		2	86	D6	6	1219
1775/18	0.05555555555555555	48	48	1/36	1/36	4/4	1	1	1/72			1/64	8/9		5	83	B5	5	1220
296/3	0.05555555555555555	48	48	1/24	1/24	4/4	1	1	1/72			1/64	8/9		6	78	F#5	5	1221
1777/18	0.05555555555555555	48	48	1/18	1/18	4/4	1	1	1/72			1/64	8/9		2	86	D6	6	1222
889/9	0.05555555555555555	48	48	5/72	5/72	4/4	1	1	1/72			1/64	8/9		5	83	B5	5	1223
593/6	0.05555555555555555	48	48	1/12	1/12	4/4	1	1	1/72			1/64	8/9		8	80	G#5	5	1224
890/9	0.05555555555555555	48	48	7/72	7/72	4/4	1	1	1/72			1/64	8/9		6	78	F#5	5	1225
1781/18	0.05555555555555555	48	48	1/9	1/9	4/4	1	1	1/72			1/64	8/9		2	74	D5	5	1226
99	0.05555555555555555	48	48	1/8	1/8	4/4	1	1	1/72			1/64	8/9		5	71	B4	4	1227
1783/18	0.05555555555555555	48	48	5/36	5/36	4/4	1	1	1/72			1/64	8/9		8	68	G#4	4	1228
892/9	0.05555555555555555	48	48	11/72	11/72	4/4	1	1	1/72			1/64	8/9		6	66	F#4	4	1229
595/6	0.05555555555555555	48	48	1/6	1/6	4/4	1	1	1/72			1/64	8/9		8	68	G#4	4	1230
893/9	0.05555555555555555	48	48	13/72	13/72	4/4	1	1	1/72			1/64	8/9		5	71	B4	4	1231
1787/18	0.05555555555555555	48	48	7/36	7/36	4/4	1	1	1/72			1/64	8/9		2	74	D5	5	1232
298/3	0.05555555555555555	48	48	5/24	5/24	4/4	1	1	1/72			1/64	8/9		6	78	F#5	5	1233
1789/18	0.05555555555555555	48	48	2/9	2/9	4/4	1	1	1/72			1/64	8/9		5	83	B5	5	1234
895/9	0.05555555555555555	48	48	17/72	17/72	4/4	1	1	1/72			1/64	8/9		2	86	D6	6	1235
199/2	0.05555555555555555	48	48	1/4	1/4	4/4	2	1	1/72			1/64	8/9		6	90	F#6	6	1255
896/9	0.05555555555555555	48	48	19/72	19/72	4/4	2	1	1/72			1/64	8/9		2	86	D6	6	1256
1793/18	0.05555555555555555	48	48	5/18	5/18	4/4	2	1	1/72			1/64	8/9		5	83	B5	5	1257
299/3	0.05555555555555555	48	48	7/24	7/24	4/4	2	1	1/72			1/64	8/9		6	78	F#5	5	1258
1795/18	0.05555555555555555	48	48	11/36	11/36	4/4	2	1	1/72			1/64	8/9		2	74	D5	5	1259
898/9	0.05555555555555555	48	48	23/72	23/72	4/4	2	1	1/72			1/64	8/9		5	71	B4	4	1260
599/6	0.05555555555555555	48	48	1/3	1/3	4/4	2	1	1/72			1/64	8/9		8	68	G#4	4	1261
899/9	0.05555555555555555	48	48	25/72	25/72	4/4	2	1	1/72			1/64	8/9		6	66	F#4	4	1262
1799/18	0.05555555555555555	48	48	13/36	13/36	4/4	2	1	1/72			1/64	8/9		2	62	D4	4	1263
100	0.05555555555555555	48	48	3/8	3/8	4/4	2	1	1/72			1/64	8/9		5	59	B3	3	1264
1801/18	0.05555555555555555	48	48	7/18	7/18	4/4	2	1	1/72			1/64	8/9		8	56	G#3	3	1265
901/9	0.05555555555555555	48	48	29/72	29/72	4/4	2	1	1/72			1/64	8/9		6	54	F#3	3	1266
601/6	0.05555555555555555	48	48	5/12	5/12	4/4	2	1	1/72			1/64	8/9		8	56	G#3	3	1267
902/9	0.05555555555555555	48	48	31/72	31/72	4/4	2	1	1/72			1/64	8/9		5	59	B3	3	1268
1805/18	0.05555555555555555	48	48	4/9	4/9	4/4	2	1	1/72			1/64	8/9		2	62	D4	4	1269
301/3	0.05555555555555555	48	48	11/24	11/24	4/4	2	1	1/72			1/64	8/9		6	66	F#4	4	1270
1807/18	0.05555555555555555	48	48	17/36	17/36	4/4	2	1	1/72			1/64	8/9		5	71	B4	4	1271
904/9	0.05555555555555555	48	48	35/72	35/72	4/4	2	1	1/72			1/64	8/9		2	74	D5	5	1272
201/2	0.05555555555555555	48	48	1/2	1/2	4/4	1	1	1/72			1/64	8/9		6	78	F#5	5	1236
905/9	0.05555555555555555	48	48	37/72	37/72	4/4	1	1	1/72			1/64	8/9		2	74	D5	5	1237
1811/18	0.05555555555555555	48	48	19/36	19/36	4/4	1	1	1/72			1/64	8/9		5	71	B4	4	1238
302/3	0.05555555555555555	48	48	13/24	13/24	4/4	1	1	1/72			1/64	8/9		6	66	F#4	4	1239
1813/18	0.05555555555555555	48	48	5/9	5/9	4/4	1	1	1/72			1/64	8/9		2	62	D4	4	1240
907/9	0.05555555555555555	48	48	41/72	41/72	4/4	1	1	1/72			1/64	8/9		5	59	B3	3	1241
605/6	0.05555555555555555	48	48	7/12	7/12	4/4	1	1	1/72			1/64	8/9		8	56	G#3	3	1242
908/9	0.05555555555555555	48	48	43/72	43/72	4/4	1	1	1/72			1/64	8/9		6	54	F#3	3	1243
1817/18	0.05555555555555555	48	48	11/18	11/18	4/4	1	1	1/72			1/64	8/9		2	50	D3	3	1244
101	0.05555555555555555	48	48	5/8	5/8	4/4	1	1	1/72			1/64	8/9		5	47	B2	2	1245
1819/18	0.05555555555555555	48	48	23/36	23/36	4/4	1	1	1/72			1/64	8/9		8	44	G#2	2	1246
910/9	0.05555555555555555	48	48	47/72	47/72	4/4	1	1	1/72			1/64	8/9		6	42	F#2	2	1247
607/6	0.05555555555555555	48	48	2/3	2/3	4/4	1	1	1/72			1/64	8/9		8	44	G#2	2	1248
911/9	0.05555555555555555	48	48	49/72	49/72	4/4	1	1	1/72			1/64	8/9		5	47	B2	2	1249
1823/18	0.05555555555555555	48	48	25/36	25/36	4/4	1	1	1/72			1/64	8/9		2	50	D3	3	1250
304/3	0.05555555555555555	48	48	17/24	17/24	4/4	1	1	1/72			1/64	8/9		6	54	F#3	3	1251
1825/18	0.05555555555555555	48	48	13/18	13/18	4/4	1	1	1/72			1/64	8/9		5	59	B3	3	1252
913/9	0.05555555555555555	48	48	53/72	53/72	4/4	1	1	1/72			1/64	8/9		2	62	D4	4	1253
203/2	0.05555555555555555	49	49	0	5/8	4/4	2	1	1/72			1/64	8/9		6	66	F#4	4	1273
914/9	0.05555555555555555	49	49	1/72	23/36	4/4	2	1	1/72			1/64	8/9		2	62	D4	4	1274
1829/18	0.05555555555555555	49	49	1/36	47/72	4/4	2	1	1/72			1/64	8/9		5	59	B3	3	1275
305/3	0.05555555555555555	49	49	1/24	2/3	4/4	2	1	1/72			1/64	8/9		6	54	F#3	3	1276
1831/18	0.05555555555555555	49	49	1/18	49/72	4/4	2	1	1/72			1/64	8/9		2	50	D3	3	1277
916/9	0.05555555555555555	49	49	5/72	25/36	4/4	2	1	1/72			1/64	8/9		5	47	B2	2	1278
611/6	0.05555555555555555	49	49	1/12	17/24	4/4	2	1	1/72			1/64	8/9		8	44	G#2	2	1279
917/9	0.05555555555555555	49	49	7/72	13/18	4/4	2	1	1/72			1/64	8/9		6	42	F#2	2	1280
1835/18	0.05555555555555555	49	49	1/9	53/72	4/4	2	1	1/72			1/64	8/9		2	50	D3	3	1281
102	0.05555555555555555	49	49	1/8	3/4	4/4	2	1	1/72			1/64	8/9		5	47	B2	2	1282
1837/18	0.05555555555555555	49	49	5/36	55/72	4/4	2	1	1/72			1/64	8/9		8	44	G#2	2	1283
919/9	0.05555555555555555	49	49	11/72	7/9	4/4	2	1	1/72			1/64	8/9		6	42	F#2	2	1284
613/6	0.05555555555555555	49	49	1/6	19/24	4/4	2	1	1/72			1/64	8/9		2	50	D3	3	1285
920/9	0.05555555555555555	49	49	13/72	29/36	4/4	2	1	1/72			1/64	8/9		8	44	G#2	2	1286
1841/18	0.05555555555555555	49	49	7/36	59/72	4/4	2	1	1/72			1/64	8/9		6	42	F#2	2	1287
307/3	0.05555555555555555	49	49	5/24	5/6	4/4	2	1	1/72			1/64	8/9		2	50	D3	3	1288
1843/18	0.05555555555555555	49	49	2/9	61/72	4/4	2	1	1/72			1/64	8/9		8	44	G#2	2	1289
922/9	0.05555555555555555	49	49	17/72	31/36	4/4	2	1	1/72			1/64	8/9		6	42	F#2	2	1290
205/2	0.25	49	49	1/4	7/8	4/4	2	1	1/16			1/16	1		3	33	A1	1	1291
411/4	0.25	49	49	5/16	15/16	4/4	2	1	1/16			1/16	1		8	32	G#1	1	1292
103	0.08333333333333333	50	50	0	0	4/4	2	1	1/48			1/32	2/3		8	32	G#1	1	1295
103	3.0	50	50	0	0	4/4	1	1	3/4		3/8_c32_1	1/2	3/2		5	83	B5	5	1293
103	3.0	50	50	0	0	4/4	1	1	3/4		3/8_c32_1	1/2	3/2		9	87	D#6	6	1293
103	3.0	50	50	0	0	4/4	1	1	3/4		3/8_c32_2	1/2	3/2		11	89	E#6	6	1294
1237/12	0.08333333333333333	50	50	1/48	1/48	4/4	2	1	1/48			1/32	2/3		9	39	D#2	2	1296
619/6	0.08333333333333333	50	50	1/24	1/24	4/4	2	1	1/48			1/32	2/3		8	44	G#2	2	1297
413/4	0.08333333333333333	50	50	1/16	1/16	4/4	2	1	1/48			1/32	2/3		5	47	B2	2	1298
310/3	0.08333333333333333	50	50	1/12	1/12	4/4	2	1	1/48			1/32	2/3		9	51	D#3	3	1299
1241/12	0.08333333333333333	50	50	5/48	5/48	4/4	2	1	1/48			1/32	2/3		8	56	G#3	3	1300
207/2	0.08333333333333333	50	50	1/8	1/8	4/4	2	1	1/48			1/32	2/3		5	59	B3	3	1301
1243/12	0.08333333333333333	50	50	7/48	7/48	4/4	2	1	1/48			1/32	2/3		8	56	G#3	3	1302
311/3	0.08333333333333333	50	50	1/6	1/6	4/4	2	1	1/48			1/32	2/3		9	51	D#3	3	1303
415/4	0.08333333333333333	50	50	3/16	3/16	4/4	2	1	1/48			1/32	2/3		8	44	G#2	2	1304
623/6	0.08333333333333333	50	50	5/24	5/24	4/4	2	1	1/48			1/32	2/3		9	51	D#3	3	1305
1247/12	0.08333333333333333	50	50	11/48	11/48	4/4	2	1	1/48			1/32	2/3		8	56	G#3	3	1306
104	0.08333333333333333	50	50	1/4	1/4	4/4	2	1	1/48			1/32	2/3		5	59	B3	3	1307
1249/12	0.08333333333333333	50	50	13/48	13/48	4/4	2	1	1/48			1/32	2/3		9	63	D#4	4	1308
625/6	0.08333333333333333	50	50	7/24	7/24	4/4	2	1	1/48			1/32	2/3		8	68	G#4	4	1309
417/4	0.08333333333333333	50	50	5/16	5/16	4/4	2	1	1/48			1/32	2/3		5	71	B4	4	1310
313/3	0.08333333333333333	50	50	1/3	1/3	4/4	2	1	1/48			1/32	2/3		8	68	G#4	4	1311
1253/12	0.08333333333333333	50	50	17/48	17/48	4/4	2	1	1/48			1/32	2/3		9	63	D#4	4	1312
209/2	0.0625	50	50	3/8	3/8	4/4	2	1	1/64			1/32	1/2		8	56	G#3	3	1313
1673/16	0.0625	50	50	25/64	25/64	4/4	2	1	1/64			1/32	1/2		9	63	D#4	4	1314
837/8	0.0625	50	50	13/32	13/32	4/4	2	1	1/64			1/32	1/2		8	68	G#4	4	1315
1675/16	0.0625	50	50	27/64	27/64	4/4	2	1	1/64			1/32	1/2		5	71	B4	4	1316
419/4	0.0625	50	50	7/16	7/16	4/4	2	1	1/64			1/32	1/2		9	75	D#5	5	1317
1677/16	0.0625	50	50	29/64	29/64	4/4	2	1	1/64			1/32	1/2		8	80	G#5	5	1318
839/8	0.0625	50	50	15/32	15/32	4/4	2	1	1/64			1/32	1/2		5	83	B5	5	1319
1679/16	0.0625	50	50	31/64	31/64	4/4	2	1	1/64			1/32	1/2		8	80	G#5	5	1320
105	0.0625	50	50	1/2	1/2	4/4	2	1	1/64			1/32	1/2		9	75	D#5	5	1321
1681/16	0.0625	50	50	33/64	33/64	4/4	2	1	1/64			1/32	1/2		5	71	B4	4	1322
841/8	0.0625	50	50	17/32	17/32	4/4	2	1	1/64			1/32	1/2		8	68	G#4	4	1323
1683/16	0.0625	50	50	35/64	35/64	4/4	2	1	1/64			1/32	1/2		9	63	D#4	4	1324
421/4	0.057692307692307696	50	50	9/16	9/16	4/4	2	1	3/208			1/32	6/13		8	56	G#3	3	1325
1369/13	0.057692307692307696	50	50	15/26	15/26	4/4	2	1	3/208			1/32	6/13		9	63	D#4	4	1326
5479/52	0.057692307692307696	50	50	123/208	123/208	4/4	2	1	3/208			1/32	6/13		8	68	G#4	4	1327
2741/26	0.057692307692307696	50	50	63/104	63/104	4/4	2	1	3/208			1/32	6/13		5	71	B4	4	1328
5485/52	0.057692307692307696	50	50	129/208	129/208	4/4	2	1	3/208			1/32	6/13		9	75	D#5	5	1329
1372/13	0.057692307692307696	50	50	33/52	33/52	4/4	2	1	3/208			1/32	6/13		8	80	G#5	5	1330
5491/52	0.057692307692307696	50	50	135/208	135/208	4/4	2	1	3/208			1/32	6/13		5	83	B5	5	1331
2747/26	0.057692307692307696	50	50	69/104	69/104	4/4	2	1	3/208			1/32	6/13		8	80	G#5	5	1332
5497/52	0.057692307692307696	50	50	141/208	141/208	4/4	2	1	3/208			1/32	6/13		9	75	D#5	5	1333
1375/13	0.057692307692307696	50	50	9/13	9/13	4/4	2	1	3/208			1/32	6/13		8	80	G#5	5	1334
5503/52	0.057692307692307696	50	50	147/208	147/208	4/4	2	1	3/208			1/32	6/13		5	83	B5	5	1335
2753/26	0.057692307692307696	50	50	75/104	75/104	4/4	2	1	3/208			1/32	6/13		9	75	D#5	5	1336
5509/52	0.057692307692307696	50	50	153/208	153/208	4/4	2	1	3/208			1/32	6/13		8	80	G#5	5	1337
106	0.5	51	51	0	1/2	5/4	2	1	1/8			1/8	1		7	85	C#6	6	1374
106	0.05555555555555555	51	51	0	1/2	5/4	1	1	1/72			1/64	8/9		6	90	F#6	6	1338
1909/18	0.05555555555555555	51	51	1/72	37/72	5/4	1	1	1/72			1/64	8/9		7	85	C#6	6	1339
955/9	0.05555555555555555	51	51	1/36	19/36	5/4	1	1	1/72			1/64	8/9		10	82	A#5	5	1340
637/6	0.05555555555555555	51	51	1/24	13/24	5/4	1	1	1/72			1/64	8/9		6	78	F#5	5	1341
956/9	0.05555555555555555	51	51	1/18	5/9	5/4	1	1	1/72			1/64	8/9		9	87	D#6	6	1342
1913/18	0.05555555555555555	51	51	5/72	41/72	5/4	1	1	1/72			1/64	8/9		7	85	C#6	6	1343
319/3	0.05555555555555555	51	51	1/12	7/12	5/4	1	1	1/72			1/64	8/9		10	82	A#5	5	1344
1915/18	0.05555555555555555	51	51	7/72	43/72	5/4	1	1	1/72			1/64	8/9		6	78	F#5	5	1345
958/9	0.05555555555555555	51	51	1/9	11/18	5/4	1	1	1/72			1/64	8/9		9	75	D#5	5	1346
213/2	0.05555555555555555	51	51	1/8	5/8	5/4	1	1	1/72			1/64	8/9		7	73	C#5	5	1347
959/9	0.05555555555555555	51	51	5/36	23/36	5/4	1	1	1/72			1/64	8/9		10	70	A#4	4	1348
1919/18	0.05555555555555555	51	51	11/72	47/72	5/4	1	1	1/72			1/64	8/9		6	66	F#4	4	1349
320/3	0.05555555555555555	51	51	1/6	2/3	5/4	1	1	1/72			1/64	8/9		10	70	A#4	4	1350
1921/18	0.05555555555555555	51	51	13/72	49/72	5/4	1	1	1/72			1/64	8/9		7	73	C#5	5	1351
961/9	0.05555555555555555	51	51	7/36	25/36	5/4	1	1	1/72			1/64	8/9		9	75	D#5	5	1352
641/6	0.05555555555555555	51	51	5/24	17/24	5/4	1	1	1/72			1/64	8/9		6	78	F#5	5	1353
962/9	0.05555555555555555	51	51	2/9	13/18	5/4	1	1	1/72			1/64	8/9		10	82	A#5	5	1354
1925/18	0.05555555555555555	51	51	17/72	53/72	5/4	1	1	1/72			1/64	8/9		7	85	C#6	6	1355
107	0.05555555555555555	51	51	1/4	3/4	5/4	2	1	1/72			1/64	8/9		6	90	F#6	6	1375
1927/18	0.05555555555555555	51	51	19/72	55/72	5/4	2	1	1/72			1/64	8/9		7	85	C#6	6	1376
964/9	0.05555555555555555	51	51	5/18	7/9	5/4	2	1	1/72			1/64	8/9		10	82	A#5	5	1377
643/6	0.05555555555555555	51	51	7/24	19/24	5/4	2	1	1/72			1/64	8/9		6	78	F#5	5	1378
965/9	0.05555555555555555	51	51	11/36	29/36	5/4	2	1	1/72			1/64	8/9		9	75	D#5	5	1379
1931/18	0.05555555555555555	51	51	23/72	59/72	5/4	2	1	1/72			1/64	8/9		7	73	C#5	5	1380
322/3	0.05555555555555555	51	51	1/3	5/6	5/4	2	1	1/72			1/64	8/9		10	70	A#4	4	1381
1933/18	0.05555555555555555	51	51	25/72	61/72	5/4	2	1	1/72			1/64	8/9		6	66	F#4	4	1382
967/9	0.05555555555555555	51	51	13/36	31/36	5/4	2	1	1/72			1/64	8/9		9	63	D#4	4	1383
215/2	0.05555555555555555	51	51	3/8	7/8	5/4	2	1	1/72			1/64	8/9		7	61	C#4	4	1384
968/9	0.05555555555555555	51	51	7/18	8/9	5/4	2	1	1/72			1/64	8/9		10	58	A#3	3	1385
1937/18	0.05555555555555555	51	51	29/72	65/72	5/4	2	1	1/72			1/64	8/9		6	54	F#3	3	1386
323/3	0.05555555555555555	51	51	5/12	11/12	5/4	2	1	1/72			1/64	8/9		10	58	A#3	3	1387
1939/18	0.05555555555555555	51	51	31/72	67/72	5/4	2	1	1/72			1/64	8/9		7	61	C#4	4	1388
970/9	0.05555555555555555	51	51	4/9	17/18	5/4	2	1	1/72			1/64	8/9		9	63	D#4	4	1389
647/6	0.05555555555555555	51	51	11/24	23/24	5/4	2	1	1/72			1/64	8/9		6	66	F#4	4	1390
971/9	0.05555555555555555	51	51	17/36	35/36	5/4	2	1	1/72			1/64	8/9		10	70	A#4	4	1391
1943/18	0.05555555555555555	51	51	35/72	71/72	5/4	2	1	1/72			1/64	8/9		7	73	C#5	5	1392
108	0.05555555555555555	51	51	1/2	1	5/4	1	1	1/72			1/64	8/9		6	78	F#5	5	1356
1945/18	0.05555555555555555	51	51	37/72	73/72	5/4	1	1	1/72			1/64	8/9		7	73	C#5	5	1357
973/9	0.05555555555555555	51	51	19/36	37/36	5/4	1	1	1/72			1/64	8/9		10	70	A#4	4	1358
649/6	0.05555555555555555	51	51	13/24	25/24	5/4	1	1	1/72			1/64	8/9		6	66	F#4	4	1359
974/9	0.05555555555555555	51	51	5/9	19/18	5/4	1	1	1/72			1/64	8/9		9	63	D#4	4	1360
1949/18	0.05555555555555555	51	51	41/72	77/72	5/4	1	1	1/72			1/64	8/9		7	61	C#4	4	1361
325/3	0.05555555555555555	51	51	7/12	13/12	5/4	1	1	1/72			1/64	8/9		10	58	A#3	3	1362
1951/18	0.05555555555555555	51	51	43/72	79/72	5/4	1	1	1/72			1/64	8/9		6	54	F#3	3	1363
976/9	0.05555555555555555	51	51	11/18	10/9	5/4	1	1	1/72			1/64	8/9		9	51	D#3	3	1364
217/2	0.05555555555555555	51	51	5/8	9/8	5/4	1	1	1/72			1/64	8/9		7	49	C#3	3	1365
977/9	0.05555555555555555	51	51	23/36	41/36	5/4	1	1	1/72			1/64	8/9		10	46	A#2	2	1366
1955/18	0.05555555555555555	51	51	47/72	83/72	5/4	1	1	1/72			1/64	8/9		6	42	F#2	2	1367
326/3	0.05555555555555555	51	51	2/3	7/6	5/4	1	1	1/72			1/64	8/9		10	46	A#2	2	1368
1957/18	0.05555555555555555	51	51	49/72	85/72	5/4	1	1	1/72			1/64	8/9		7	49	C#3	3	1369
979/9	0.05555555555555555	51	51	25/36	43/36	5/4	1	1	1/72			1/64	8/9		9	51	D#3	3	1370
653/6	0.05555555555555555	51	51	17/24	29/24	5/4	1	1	1/72			1/64	8/9		6	54	F#3	3	1371
980/9	0.05555555555555555	51	51	13/18	11/9	5/4	1	1	1/72			1/64	8/9		10	58	A#3	3	1372
1961/18	0.05555555555555555	51	51	53/72	89/72	5/4	1	1	1/72			1/64	8/9		7	61	C#4	4	1373
109	0.08333333333333333	52	52	0	0	5/4	1	1	1/48			1/32	2/3		6	66	F#4	4	1393
1309/12	0.08333333333333333	52	52	1/48	1/48	5/4	1	1	1/48			1/32	2/3		7	61	C#4	4	1394
655/6	0.08333333333333333	52	52	1/24	1/24	5/4	1	1	1/48			1/32	2/3		10	58	A#3	3	1395
437/4	0.08333333333333333	52	52	1/16	1/16	5/4	1	1	1/48			1/32	2/3		6	54	F#3	3	1396
328/3	0.08333333333333333	52	52	1/12	1/12	5/4	1	1	1/48			1/32	2/3		9	51	D#3	3	1397
1313/12	0.08333333333333333	52	52	5/48	5/48	5/4	1	1	1/48			1/32	2/3		10	46	A#2	2	1398
