quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
719/4	0.16666666666666666	47	47	5/8	5/8	4/4	2	1	1/24			1/16	2/3		7	73	C#5	5	1674
719/4	0.5	47	47	5/8	5/8	4/4	2	2	1/8			1/8	1		7	73	C#5	5	1688
719/4	0.125	47	47	5/8	5/8	4/4	1	1	1/32			1/32	1		9	87	D#6	6	1639
719/4	0.5	47	47	5/8	5/8	4/4	1	2	1/8			1/8	1		9	87	D#6	6	1656
1439/8	0.125	47	47	21/32	21/32	4/4	1	1	1/32			1/32	1		5	83	B5	5	1640
2159/12	0.16666666666666666	47	47	2/3	2/3	4/4	2	1	1/24			1/16	2/3		1	79	G5	5	1675
180	0.125	47	47	11/16	11/16	4/4	1	1	1/32			1/32	1		1	79	G5	5	1641
2161/12	0.16666666666666666	47	47	17/24	17/24	4/4	2	1	1/24			1/16	2/3		5	83	B5	5	1676
1441/8	0.125	47	47	23/32	23/32	4/4	1	1	1/32			1/32	1		9	75	D#5	5	1642
721/4	0.16666666666666666	47	47	3/4	3/4	4/4	2	1	1/24			1/16	2/3		2	74	D5	5	1677
721/4	0.5	47	47	3/4	3/4	4/4	2	2	1/8			1/8	1		2	74	D5	5	1689
721/4	0.125	47	47	3/4	3/4	4/4	1	1	1/32			1/32	1		11	89	E#6	6	1643
721/4	0.5	47	47	3/4	3/4	4/4	1	2	1/8			1/8	1		11	89	E#6	6	1657
1443/8	0.125	47	47	25/32	25/32	4/4	1	1	1/32			1/32	1		12	84	B#5	5	1644
2165/12	0.16666666666666666	47	47	19/24	19/24	4/4	2	1	1/24			1/16	2/3		8	80	G#5	5	1678
361/2	0.125	47	47	13/16	13/16	4/4	1	1	1/32			1/32	1		8	80	G#5	5	1645
2167/12	0.16666666666666666	47	47	5/6	5/6	4/4	2	1	1/24			1/16	2/3		12	84	B#5	5	1679
1445/8	0.125	47	47	27/32	27/32	4/4	1	1	1/32			1/32	1		11	77	E#5	5	1646
723/4	0.16666666666666666	47	47	7/8	7/8	4/4	2	1	1/24			1/16	2/3		9	75	D#5	5	1680
723/4	0.5	47	47	7/8	7/8	4/4	2	2	1/8			1/8	1		9	75	D#5	5	1690
723/4	0.125	47	47	7/8	7/8	4/4	1	1	1/32			1/32	1		6	90	F#6	6	1647
723/4	0.5	47	47	7/8	7/8	4/4	1	2	1/8			1/8	1		6	90	F#6	6	1658
1447/8	0.125	47	47	29/32	29/32	4/4	1	1	1/32			1/32	1		7	85	C#6	6	1648
2171/12	0.16666666666666666	47	47	11/12	11/12	4/4	2	1	1/24			1/16	2/3		3	81	A5	5	1681
181	0.125	47	47	15/16	15/16	4/4	1	1	1/32			1/32	1		3	81	A5	5	1649
2173/12	0.16666666666666666	47	47	23/24	23/24	4/4	2	1	1/24			1/16	2/3		7	85	C#6	6	1682
1449/8	0.125	47	47	31/32	31/32	4/4	1	1	1/32			1/32	1		6	78	F#5	5	1650
725/4	0.1	48	48	0	0	4/4	2	1	1/40			1/32	4/5		8	56	G#3	3	1719
725/4	1.0	48	48	0	0	4/4	1	1	1/4			1/4	1		10	82	A#5	5	1691
725/4	1.0	48	48	0	0	4/4	1	1	1/4			1/4	1		9	87	D#6	6	1691
725/4	1.0	48	48	0	0	4/4	1	1	1/4			1/4	1		10	94	A#6	6	1691
3627/20	0.1	48	48	1/40	1/40	4/4	2	1	1/40			1/32	4/5		10	58	A#3	3	1720
3629/20	0.1	48	48	1/20	1/20	4/4	2	1	1/40			1/32	4/5		7	61	C#4	4	1721
3631/20	0.1	48	48	3/40	3/40	4/4	2	1	1/40			1/32	4/5		9	63	D#4	4	1722
3633/20	0.1	48	48	1/10	1/10	4/4	2	1	1/40			1/32	4/5		6	66	F#4	4	1723
727/4	0.1	48	48	1/8	1/8	4/4	2	1	1/40			1/32	4/5		8	68	G#4	4	1724
3637/20	0.1	48	48	3/20	3/20	4/4	2	1	1/40			1/32	4/5		10	70	A#4	4	1725
3639/20	0.1	48	48	7/40	7/40	4/4	2	1	1/40			1/32	4/5		7	73	C#5	5	1726
3641/20	0.1	48	48	1/5	1/5	4/4	2	1	1/40			1/32	4/5		9	75	D#5	5	1727
3643/20	0.1	48	48	9/40	9/40	4/4	2	1	1/40			1/32	4/5		6	78	F#5	5	1728
729/4	0.1	48	48	1/4	1/4	4/4	2	1	1/40			1/32	4/5		8	68	G#4	4	1729
3647/20	0.1	48	48	11/40	11/40	4/4	2	1	1/40			1/32	4/5		10	70	A#4	4	1730
3649/20	0.1	48	48	3/10	3/10	4/4	2	1	1/40			1/32	4/5		7	73	C#5	5	1731
3651/20	0.1	48	48	13/40	13/40	4/4	2	1	1/40			1/32	4/5		9	75	D#5	5	1732
3653/20	0.1	48	48	7/20	7/20	4/4	2	1	1/40			1/32	4/5		6	78	F#5	5	1733
731/4	0.1	48	48	3/8	3/8	4/4	2	1	1/40			1/32	4/5		8	80	G#5	5	1734
3657/20	0.1	48	48	2/5	2/5	4/4	2	1	1/40			1/32	4/5		10	82	A#5	5	1735
3659/20	0.1	48	48	17/40	17/40	4/4	2	1	1/40			1/32	4/5		7	85	C#6	6	1736
3661/20	0.1	48	48	9/20	9/20	4/4	2	1	1/40			1/32	4/5		9	87	D#6	6	1737
3663/20	0.1	48	48	19/40	19/40	4/4	2	1	1/40			1/32	4/5		6	90	F#6	6	1738
733/4	1.0	48	48	1/2	1/2	4/4	1	1	1/4		1/8_c64_1	1/4	1		8	68	G#4	4	1692
733/4	1.0	48	48	1/2	1/2	4/4	2	1	1/4		1/8_c64_1	1/4	1		8	68	G#4	4	1739
733/4	1.0	48	48	1/2	1/2	4/4	1	1	1/4		1/8_c64_1	1/4	1		3	69	A4	4	1692
733/4	1.0	48	48	1/2	1/2	4/4	2	1	1/4		1/8_c64_1	1/4	1		10	70	A#4	4	1739
733/4	1.0	48	48	1/2	1/2	4/4	1	1	1/4		1/8_c64_1	1/4	1		7	73	C#5	5	1692
733/4	1.0	48	48	1/2	1/2	4/4	2	1	1/4		1/8_c64_1	1/4	1		7	73	C#5	5	1739
733/4	1.0	48	48	1/2	1/2	4/4	1	1	1/4		1/8_c64_2	1/4	1		9	75	D#5	5	1693
733/4	1.0	48	48	1/2	1/2	4/4	1	1	1/4		1/8_c64_2	1/4	1		6	78	F#5	5	1693
733/4	1.0	48	48	1/2	1/2	4/4	1	1	1/4		1/8_c64_2	1/4	1		8	80	G#5	5	1693
733/4	1.0	48	48	1/2	1/2	4/4	1	1	1/4		1/8_c64_2	1/4	1		10	82	A#5	5	1693
733/4	1.0	48	48	1/2	1/2	4/4	2	1	1/4		1/8_c64_2	1/4	1		9	87	D#6	6	1740
733/4	1.0	48	48	1/2	1/2	4/4	2	1	1/4		1/8_c64_2	1/4	1		6	90	F#6	6	1740
733/4	1.0	48	48	1/2	1/2	4/4	2	1	1/4		1/8_c64_2	1/4	1		8	92	G#6	6	1740
733/4	1.0	48	48	1/2	1/2	4/4	2	1	1/4		1/8_c64_2	1/4	1		10	94	A#6	6	1740
737/4	0.04	48	48	3/4	3/4	4/4	1	1	1/100			1/64	16/25		10	94	A#6	6	1694
18429/100	0.04	48	48	19/25	19/25	4/4	1	1	1/100			1/64	16/25		8	92	G#6	6	1695
18433/100	0.04	48	48	77/100	77/100	4/4	1	1	1/100			1/64	16/25		6	90	F#6	6	1696
18437/100	0.04	48	48	39/50	39/50	4/4	1	1	1/100			1/64	16/25		9	87	D#6	6	1697
18441/100	0.04	48	48	79/100	79/100	4/4	1	1	1/100			1/64	16/25		7	85	C#6	6	1698
3689/20	0.04	48	48	4/5	4/5	4/4	1	1	1/100			1/64	16/25		10	82	A#5	5	1699
18449/100	0.04	48	48	81/100	81/100	4/4	1	1	1/100			1/64	16/25		8	80	G#5	5	1700
18453/100	0.04	48	48	41/50	41/50	4/4	1	1	1/100			1/64	16/25		6	78	F#5	5	1701
18457/100	0.04	48	48	83/100	83/100	4/4	1	1	1/100			1/64	16/25		9	75	D#5	5	1702
18461/100	0.04	48	48	21/25	21/25	4/4	1	1	1/100			1/64	16/25		7	73	C#5	5	1703
3693/20	0.04	48	48	17/20	17/20	4/4	1	1	1/100			1/64	16/25		10	82	A#5	5	1704
18469/100	0.04	48	48	43/50	43/50	4/4	1	1	1/100			1/64	16/25		8	80	G#5	5	1705
18473/100	0.04	48	48	87/100	87/100	4/4	1	1	1/100			1/64	16/25		6	78	F#5	5	1706
18477/100	0.04	48	48	22/25	22/25	4/4	1	1	1/100			1/64	16/25		9	75	D#5	5	1707
18481/100	0.04	48	48	89/100	89/100	4/4	1	1	1/100			1/64	16/25		7	73	C#5	5	1708
3697/20	0.04	48	48	9/10	9/10	4/4	1	1	1/100			1/64	16/25		10	70	A#4	4	1709
18489/100	0.04	48	48	91/100	91/100	4/4	1	1	1/100			1/64	16/25		8	68	G#4	4	1710
18493/100	0.04	48	48	23/25	23/25	4/4	1	1	1/100			1/64	16/25		6	66	F#4	4	1711
18497/100	0.04	48	48	93/100	93/100	4/4	1	1	1/100			1/64	16/25		9	63	D#4	4	1712
18501/100	0.04	48	48	47/50	47/50	4/4	1	1	1/100			1/64	16/25		7	61	C#4	4	1713
3701/20	0.04	48	48	19/20	19/20	4/4	1	1	1/100			1/64	16/25		10	58	A#3	3	1714
18509/100	0.04	48	48	24/25	24/25	4/4	1	1	1/100			1/64	16/25		8	56	G#3	3	1715
18513/100	0.04	48	48	97/100	97/100	4/4	1	1	1/100			1/64	16/25		6	54	F#3	3	1716
18517/100	0.04	48	48	49/50	49/50	4/4	1	1	1/100			1/64	16/25		9	51	D#3	3	1717
18521/100	0.04	48	48	99/100	99/100	4/4	1	1	1/100			1/64	16/25		7	49	C#3	3	1718
741/4	0.5	49	49	0	0	2/4	2	1	1/8			1/8	1		8	44	G#2	2	1755
1483/8	0.125	49	49	1/32	1/32	2/4	1	1	1/32			1/32	1		7	49	C#3	3	1741
371/2	0.125	49	49	1/16	1/16	2/4	1	1	1/32			1/32	1		9	51	D#3	3	1742
1485/8	0.125	49	49	3/32	3/32	2/4	1	1	1/32			1/32	1		6	54	F#3	3	1743
743/4	0.5	49	49	1/8	1/8	2/4	2	1	1/8			1/8	1		8	32	G#1	1	1756
743/4	0.125	49	49	1/8	1/8	2/4	1	1	1/32			1/32	1		10	58	A#3	3	1744
1487/8	0.125	49	49	5/32	5/32	2/4	1	1	1/32			1/32	1		6	54	F#3	3	1745
186	0.125	49	49	3/16	3/16	2/4	1	1	1/32			1/32	1		9	51	D#3	3	1746
1489/8	0.125	49	49	7/32	7/32	2/4	1	1	1/32			1/32	1		7	49	C#3	3	1747
745/4	1.0	49	49	1/4	1/4	2/4	2	1	1/4			1/4	1	1	3	33	A1	1	1757
1491/8	0.125	49	49	9/32	9/32	2/4	1	1	1/32			1/32	1		7	49	C#3	3	1748
373/2	0.125	49	49	5/16	5/16	2/4	1	1	1/32			1/32	1		9	51	D#3	3	1749
1493/8	0.125	49	49	11/32	11/32	2/4	1	1	1/32			1/32	1		6	54	F#3	3	1750
747/4	0.125	49	49	3/8	3/8	2/4	1	1	1/32			1/32	1		10	58	A#3	3	1751
1495/8	0.125	49	49	13/32	13/32	2/4	1	1	1/32			1/32	1		6	54	F#3	3	1752
187	0.125	49	49	7/16	7/16	2/4	1	1	1/32			1/32	1		9	51	D#3	3	1753
1497/8	0.125	49	49	15/32	15/32	2/4	1	1	1/32			1/32	1		7	49	C#3	3	1754
749/4	4.0	50	50	0	0	4/4	2	1	1			1	1	-1	3	33	A1	1	1758
749/4	0.125	50	50	0	0	4/4	2	2	1/32			1/32	1		8	44	G#2	2	1759
1499/8	0.125	50	50	1/32	1/32	4/4	2	2	1/32			1/32	1		7	49	C#3	3	1760
375/2	0.125	50	50	1/16	1/16	4/4	2	2	1/32			1/32	1		9	51	D#3	3	1761
1501/8	0.125	50	50	3/32	3/32	4/4	2	2	1/32			1/32	1		6	54	F#3	3	1762
751/4	0.125	50	50	1/8	1/8	4/4	2	2	1/32			1/32	1		10	58	A#3	3	1763
1503/8	0.125	50	50	5/32	5/32	4/4	2	2	1/32			1/32	1		6	54	F#3	3	1764
188	0.125	50	50	3/16	3/16	4/4	2	2	1/32			1/32	1		9	51	D#3	3	1765
1505/8	0.125	50	50	7/32	7/32	4/4	2	2	1/32			1/32	1		7	49	C#3	3	1766
753/4	0.125	50	50	1/4	1/4	4/4	2	2	1/32			1/32	1		8	44	G#2	2	1767
1507/8	0.125	50	50	9/32	9/32	4/4	2	2	1/32			1/32	1		7	49	C#3	3	1768
377/2	0.125	50	50	5/16	5/16	4/4	2	2	1/32			1/32	1		9	51	D#3	3	1769
1509/8	0.125	50	50	11/32	11/32	4/4	2	2	1/32			1/32	1		6	54	F#3	3	1770
755/4	0.125	50	50	3/8	3/8	4/4	2	2	1/32			1/32	1		10	58	A#3	3	1771
1511/8	0.125	50	50	13/32	13/32	4/4	2	2	1/32			1/32	1		6	54	F#3	3	1772
189	0.125	50	50	7/16	7/16	4/4	2	2	1/32			1/32	1		9	51	D#3	3	1773
1513/8	0.125	50	50	15/32	15/32	4/4	2	2	1/32			1/32	1		7	49	C#3	3	1774
757/4	0.125	50	50	1/2	1/2	4/4	2	2	1/32			1/32	1		8	44	G#2	2	1775
1515/8	0.125	50	50	17/32	17/32	4/4	2	2	1/32			1/32	1		7	49	C#3	3	1776
379/2	0.125	50	50	9/16	9/16	4/4	2	2	1/32			1/32	1		9	51	D#3	3	1777
1517/8	0.125	50	50	19/32	19/32	4/4	2	2	1/32			1/32	1		6	54	F#3	3	1778
759/4	0.125	50	50	5/8	5/8	4/4	2	2	1/32			1/32	1		10	58	A#3	3	1779
1519/8	0.125	50	50	21/32	21/32	4/4	2	2	1/32			1/32	1		6	54	F#3	3	1780
190	0.125	50	50	11/16	11/16	4/4	2	2	1/32			1/32	1		9	51	D#3	3	1781
1521/8	0.125	50	50	23/32	23/32	4/4	2	2	1/32			1/32	1		7	49	C#3	3	1782
761/4	0.125	50	50	3/4	3/4	4/4	2	2	1/32			1/32	1		8	44	G#2	2	1783
1523/8	0.125	50	50	25/32	25/32	4/4	2	2	1/32			1/32	1		7	49	C#3	3	1784
381/2	0.125	50	50	13/16	13/16	4/4	2	2	1/32			1/32	1		9	51	D#3	3	1785
1525/8	0.125	50	50	27/32	27/32	4/4	2	2	1/32			1/32	1		6	54	F#3	3	1786
763/4	0.125	50	50	7/8	7/8	4/4	2	2	1/32			1/32	1		10	58	A#3	3	1787
1527/8	0.125	50	50	29/32	29/32	4/4	2	2	1/32			1/32	1		6	54	F#3	3	1788
191	0.125	50	50	15/16	15/16	4/4	2	2	1/32			1/32	1		9	51	D#3	3	1789
1529/8	0.125	50	50	31/32	31/32	4/4	2	2	1/32			1/32	1		7	49	C#3	3	1790
765/4	0.125	51	51	0	0	4/4	2	1	1/32			1/32	1		8	44	G#2	2	1799
765/4	0.5	51	51	0	0	4/4	1	1	1/8			1/8	1		10	58	A#3	3	1791
765/4	0.5	51	51	0	0	4/4	1	1	1/8			1/8	1		9	63	D#4	4	1791
1531/8	0.125	51	51	1/32	1/32	4/4	2	1	1/32			1/32	1		7	49	C#3	3	1800
383/2	0.125	51	51	1/16	1/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1801
1533/8	0.125	51	51	3/32	3/32	4/4	2	1	1/32			1/32	1		10	58	A#3	3	1802
767/4	0.5	51	51	1/8	1/8	4/4	1	1	1/8			1/8	1		12	60	B#3	3	1792
767/4	0.5	51	51	1/8	1/8	4/4	1	1	1/8			1/8	1		6	66	F#4	4	1792
1535/8	0.125	51	51	5/32	5/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	1803
192	0.125	51	51	3/16	3/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1804
1537/8	0.125	51	51	7/32	7/32	4/4	2	1	1/32			1/32	1		2	50	D3	3	1805
769/4	0.125	51	51	1/4	1/4	4/4	2	1	1/32			1/32	1		8	44	G#2	2	1806
769/4	0.5	51	51	1/4	1/4	4/4	1	1	1/8			1/8	1		3	57	A3	3	1793
769/4	0.5	51	51	1/4	1/4	4/4	1	1	1/8			1/8	1		2	62	D4	4	1793
1539/8	0.125	51	51	9/32	9/32	4/4	2	1	1/32			1/32	1		2	50	D3	3	1807
385/2	0.125	51	51	5/16	5/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1808
1541/8	0.125	51	51	11/32	11/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	1809
771/4	0.125	51	51	3/8	3/8	4/4	2	1	1/32			1/32	1		12	60	B#3	3	1810
771/4	0.25	51	51	3/8	3/8	4/4	1	1	1/16			1/16	1		6	66	F#4	4	1794
771/4	0.25	51	51	3/8	3/8	4/4	1	1	1/16			1/16	1		3	69	A4	4	1794
1543/8	0.125	51	51	13/32	13/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	1811
193	0.125	51	51	7/16	7/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1812
193	0.25	51	51	7/16	7/16	4/4	1	1	1/16			1/16	1		3	57	A3	3	1795
193	0.25	51	51	7/16	7/16	4/4	1	1	1/16			1/16	1		2	62	D4	4	1795
1545/8	0.125	51	51	15/32	15/32	4/4	2	1	1/32			1/32	1		2	50	D3	3	1813
773/4	0.125	51	51	1/2	1/2	4/4	2	1	1/32			1/32	1		8	44	G#2	2	1814
773/4	0.5	51	51	1/2	1/2	4/4	1	1	1/8			1/8	1		10	58	A#3	3	1796
773/4	0.5	51	51	1/2	1/2	4/4	1	1	1/8			1/8	1		9	63	D#4	4	1796
1547/8	0.125	51	51	17/32	17/32	4/4	2	1	1/32			1/32	1		7	49	C#3	3	1815
387/2	0.125	51	51	9/16	9/16	4/4	2	1	1/32			1/32	1		2	50	D3	3	1816
1549/8	0.125	51	51	19/32	19/32	4/4	2	1	1/32			1/32	1		10	58	A#3	3	1817
775/4	0.5	51	51	5/8	5/8	4/4	1	1	1/8			1/8	1		12	60	B#3	3	1797
775/4	0.5	51	51	5/8	5/8	4/4	1	1	1/8			1/8	1		4	64	E4	4	1797
1551/8	0.125	51	51	21/32	21/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	1818
194	0.125	51	51	11/16	11/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1819
1553/8	0.125	51	51	23/32	23/32	4/4	2	1	1/32			1/32	1		2	50	D3	3	1820
777/4	0.125	51	51	3/4	3/4	4/4	2	1	1/32			1/32	1		8	44	G#2	2	1821
777/4	0.5	51	51	3/4	3/4	4/4	1	1	1/8			1/8	1		3	57	A3	3	1798
777/4	0.5	51	51	3/4	3/4	4/4	1	1	1/8			1/8	1		2	62	D4	4	1798
1555/8	0.125	51	51	25/32	25/32	4/4	2	1	1/32			1/32	1		2	50	D3	3	1822
389/2	0.125	51	51	13/16	13/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1823
1557/8	0.125	51	51	27/32	27/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	1824
779/4	0.125	51	51	7/8	7/8	4/4	2	1	1/32			1/32	1		12	60	B#3	3	1825
1559/8	0.125	51	51	29/32	29/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	1826
195	0.125	51	51	15/16	15/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1827
1561/8	0.125	51	51	31/32	31/32	4/4	2	1	1/32			1/32	1		2	50	D3	3	1828
781/4	0.125	52	52	0	0	4/4	2	1	1/32			1/32	1		8	44	G#2	2	1838
781/4	0.5	52	52	0	0	4/4	1	1	1/8			1/8	1		9	63	D#4	4	1829
781/4	0.5	52	52	0	0	4/4	1	1	1/8			1/8	1		10	70	A#4	4	1829
781/4	0.5	52	52	0	0	4/4	1	1	1/8			1/8	1		9	75	D#5	5	1829
1563/8	0.125	52	52	1/32	1/32	4/4	2	1	1/32			1/32	1		7	49	C#3	3	1839
391/2	0.125	52	52	1/16	1/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1840
1565/8	0.125	52	52	3/32	3/32	4/4	2	1	1/32			1/32	1		10	58	A#3	3	1841
783/4	0.125	52	52	1/8	1/8	4/4	2	1	1/32			1/32	1		12	60	B#3	3	1842
783/4	0.5	52	52	1/8	1/8	4/4	1	1	1/8			1/8	1		11	65	E#4	4	1830
783/4	0.5	52	52	1/8	1/8	4/4	1	1	1/8			1/8	1		12	72	B#4	4	1830
783/4	0.5	52	52	1/8	1/8	4/4	1	1	1/8			1/8	1		11	77	E#5	5	1830
1567/8	0.125	52	52	5/32	5/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	1843
196	0.125	52	52	3/16	3/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1844
1569/8	0.125	52	52	7/32	7/32	4/4	2	1	1/32			1/32	1		2	50	D3	3	1845
785/4	0.125	52	52	1/4	1/4	4/4	2	1	1/32			1/32	1		8	44	G#2	2	1846
785/4	0.5	52	52	1/4	1/4	4/4	1	1	1/8			1/8	1		2	62	D4	4	1831
785/4	0.5	52	52	1/4	1/4	4/4	1	1	1/8			1/8	1		3	69	A4	4	1831
785/4	0.5	52	52	1/4	1/4	4/4	1	1	1/8			1/8	1		2	74	D5	5	1831
1571/8	0.125	52	52	9/32	9/32	4/4	2	1	1/32			1/32	1		2	50	D3	3	1847
393/2	0.125	52	52	5/16	5/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1848
1573/8	0.125	52	52	11/32	11/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	1849
787/4	0.125	52	52	3/8	3/8	4/4	2	1	1/32			1/32	1		12	60	B#3	3	1850
787/4	0.25	52	52	3/8	3/8	4/4	1	1	1/16			1/16	1		6	78	F#5	5	1832
787/4	0.25	52	52	3/8	3/8	4/4	1	1	1/16			1/16	1		3	81	A5	5	1832
1575/8	0.125	52	52	13/32	13/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	1851
197	0.125	52	52	7/16	7/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1852
197	0.25	52	52	7/16	7/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	1833
197	0.25	52	52	7/16	7/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	1833
1577/8	0.125	52	52	15/32	15/32	4/4	2	1	1/32			1/32	1		2	50	D3	3	1853
789/4	0.125	52	52	1/2	1/2	4/4	2	1	1/32			1/32	1		8	44	G#2	2	1854
789/4	0.5	52	52	1/2	1/2	4/4	1	1	1/8			1/8	1		9	63	D#4	4	1834
789/4	0.5	52	52	1/2	1/2	4/4	1	1	1/8			1/8	1		10	70	A#4	4	1834
789/4	0.5	52	52	1/2	1/2	4/4	1	1	1/8			1/8	1		9	75	D#5	5	1834
1579/8	0.125	52	52	17/32	17/32	4/4	2	1	1/32			1/32	1		7	49	C#3	3	1855
395/2	0.125	52	52	9/16	9/16	4/4	2	1	1/32			1/32	1		2	50	D3	3	1856
1581/8	0.125	52	52	19/32	19/32	4/4	2	1	1/32			1/32	1		10	58	A#3	3	1857
791/4	0.125	52	52	5/8	5/8	4/4	2	1	1/32			1/32	1		12	60	B#3	3	1858
791/4	0.5	52	52	5/8	5/8	4/4	1	1	1/8			1/8	1		11	65	E#4	4	1835
791/4	0.5	52	52	5/8	5/8	4/4	1	1	1/8			1/8	1		12	72	B#4	4	1835
791/4	0.5	52	52	5/8	5/8	4/4	1	1	1/8			1/8	1		11	77	E#5	5	1835
1583/8	0.125	52	52	21/32	21/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	1859
198	0.125	52	52	11/16	11/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1860
1585/8	0.125	52	52	23/32	23/32	4/4	2	1	1/32			1/32	1		2	50	D3	3	1861
793/4	0.125	52	52	3/4	3/4	4/4	2	1	1/32			1/32	1		8	44	G#2	2	1862
793/4	0.5	52	52	3/4	3/4	4/4	1	1	1/8			1/8	1		2	62	D4	4	1836
793/4	0.5	52	52	3/4	3/4	4/4	1	1	1/8			1/8	1		3	69	A4	4	1836
793/4	0.5	52	52	3/4	3/4	4/4	1	1	1/8			1/8	1		2	74	D5	5	1836
1587/8	0.125	52	52	25/32	25/32	4/4	2	1	1/32			1/32	1		2	50	D3	3	1863
397/2	0.125	52	52	13/16	13/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1864
1589/8	0.125	52	52	27/32	27/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	1865
795/4	0.125	52	52	7/8	7/8	4/4	2	1	1/32			1/32	1		12	60	B#3	3	1866
795/4	0.25	52	52	7/8	7/8	4/4	1	1	1/16			1/16	1		2	62	D4	4	1837
795/4	0.25	52	52	7/8	7/8	4/4	1	1	1/16			1/16	1		3	69	A4	4	1837
1591/8	0.125	52	52	29/32	29/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	1867
199	0.125	52	52	15/16	15/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1868
1593/8	0.125	52	52	31/32	31/32	4/4	2	1	1/32			1/32	1		2	50	D3	3	1869
797/4	0.125	53	53	0	0	4/4	2	1	1/32			1/32	1		8	44	G#2	2	1874
1595/8	0.125	53	53	1/32	1/32	4/4	2	1	1/32			1/32	1		9	51	D#3	3	1875
399/2	0.125	53	53	1/16	1/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1876
1597/8	0.125	53	53	3/32	3/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	1877
799/4	0.125	53	53	1/8	1/8	4/4	2	1	1/32			1/32	1		12	60	B#3	3	1878
1599/8	0.125	53	53	5/32	5/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	1879
200	0.125	53	53	3/16	3/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1880
1601/8	0.125	53	53	7/32	7/32	4/4	2	1	1/32			1/32	1		9	51	D#3	3	1881
801/4	0.125	53	53	1/4	1/4	4/4	2	1	1/32			1/32	1		8	44	G#2	2	1882
801/4	0.5	53	53	1/4	1/4	4/4	1	1	1/8			1/8	1		12	48	B#2	2	1870
1603/8	0.125	53	53	9/32	9/32	4/4	2	1	1/32			1/32	1		9	51	D#3	3	1883
401/2	0.125	53	53	5/16	5/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1884
1605/8	0.125	53	53	11/32	11/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	1885
803/4	0.25	53	53	3/8	3/8	4/4	1	1	1/16			1/16	1		3	45	A2	2	1871
803/4	0.125	53	53	3/8	3/8	4/4	2	1	1/32			1/32	1		12	60	B#3	3	1886
1607/8	0.125	53	53	13/32	13/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	1887
201	0.125	53	53	7/16	7/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1888
1609/8	0.125	53	53	15/32	15/32	4/4	2	1	1/32			1/32	1		9	51	D#3	3	1889
805/4	0.125	53	53	1/2	1/2	4/4	2	1	1/32			1/32	1		8	44	G#2	2	1890
1611/8	0.125	53	53	17/32	17/32	4/4	2	1	1/32			1/32	1		9	51	D#3	3	1891
403/2	0.125	53	53	9/16	9/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1892
1613/8	0.125	53	53	19/32	19/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	1893
807/4	0.125	53	53	5/8	5/8	4/4	2	1	1/32			1/32	1		12	60	B#3	3	1894
1615/8	0.125	53	53	21/32	21/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	1895
202	0.125	53	53	11/16	11/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	1896
1617/8	0.125	53	53	23/32	23/32	4/4	2	1	1/32			1/32	1		9	51	D#3	3	1897
809/4	0.125	53	53	3/4	3/4	4/4	2	1	1/32			1/32	1		8	44	G#2	2	1898
