mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	Ottava:8vb	Ottava:8va	crescendo_line	diminuendo_line	decrescendo_hairpin	crescendo_hairpin	TextLine	TextLine_rall.
25	25	707/8	707/8	0.125	9/32	9/32	Chord	4/4	2	1	1/32			1/32	1	725							111	50	50								
25	25	177/2	177/2	0.125	5/16	5/16	Chord	4/4	2	1	1/32			1/32	1	726							111	50	50								
25	25	709/8	709/8	0.125	11/32	11/32	Chord	4/4	2	1	1/32			1/32	1	727							111	50	50								
25	25	355/4	355/4	0.125	3/8	3/8	Chord	4/4	2	1	1/32			1/32	1	728							111	50	50								
25	25	711/8	711/8	0.125	13/32	13/32	Chord	4/4	2	1	1/32			1/32	1	729							111	50	50								
25	25	89	89	0.125	7/16	7/16	Chord	4/4	2	1	1/32			1/32	1	730							111	50	50								
25	25	713/8	713/8	0.125	15/32	15/32	Chord	4/4	2	1	1/32			1/32	1	731								50	50								
25	25	357/4	357/4	0.0	1/2	1/2	Spanner	4/4	2	1	0													51	51								
25	25	357/4	357/4	0.0	1/2	1/2	Spanner	4/4	2	1	0													51	51								
25	25	357/4	357/4	0.125	1/2	1/2	Chord	4/4	2	1	1/32			1/32	1	732							112	51	51								
25	25	715/8	715/8	0.125	17/32	17/32	Chord	4/4	2	1	1/32			1/32	1	733							112	51	51								
25	25	179/2	179/2	0.125	9/16	9/16	Chord	4/4	2	1	1/32			1/32	1	734							112	51	51								
25	25	717/8	717/8	0.125	19/32	19/32	Chord	4/4	2	1	1/32			1/32	1	735							112	51	51								
25	25	359/4	359/4	0.125	5/8	5/8	Chord	4/4	2	1	1/32			1/32	1	736							112	51	51								
25	25	719/8	719/8	0.125	21/32	21/32	Chord	4/4	2	1	1/32			1/32	1	737							112	51	51								
25	25	90	90	0.125	11/16	11/16	Chord	4/4	2	1	1/32			1/32	1	738							112	51	51								
25	25	721/8	721/8	0.125	23/32	23/32	Chord	4/4	2	1	1/32			1/32	1	739								51	51								
25	25	361/4	361/4	0.0	3/4	3/4	Spanner	4/4	2	1	0																						
25	25	361/4	361/4	0.0	3/4	3/4	Spanner	4/4	2	1	0													52	52								
25	25	361/4	361/4	0.125	3/4	3/4	Chord	4/4	2	1	1/32			1/32	1	740							113	52	52								
25	25	723/8	723/8	0.125	25/32	25/32	Chord	4/4	2	1	1/32			1/32	1	741							113	52	52								
25	25	181/2	181/2	0.125	13/16	13/16	Chord	4/4	2	1	1/32			1/32	1	742							113	52	52								
25	25	725/8	725/8	0.125	27/32	27/32	Chord	4/4	2	1	1/32			1/32	1	743							113	52	52								
25	25	363/4	363/4	0.125	7/8	7/8	Chord	4/4	2	1	1/32			1/32	1	744							113	52	52								
25	25	727/8	727/8	0.125	29/32	29/32	Chord	4/4	2	1	1/32			1/32	1	745							113	52	52								
25	25	91	91	0.125	15/16	15/16	Chord	4/4	2	1	1/32			1/32	1	746							113	52	52								
25	25	729/8	729/8	0.125	31/32	31/32	Chord	4/4	2	1	1/32			1/32	1	747								52	52								
26	26	365/4	365/4	0.0	0	0	StaffText	4/4	1	1	0								<i>trem.</i>														
26	26	365/4	365/4	0.0	0	0	Dynamic	4/4	1	1	0						ff																
26	26	365/4	365/4	0.0	0	0	Spanner	4/4	1	1	0																						
26	26	365/4	365/4	0.0	0	0	Spanner	4/4	1	1	0																						
26	26	365/4	365/4	2.0	0	0	Chord	4/4	1	1	1/2		c32	1/2	1	748																	
26	26	365/4	365/4	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	749																	
26	26	373/4	373/4	2.0	1/2	1/2	Chord	4/4	1	1	1/2		c32	1/2	1	750																	
26	26	373/4	373/4	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	751																	
26	26	365/4	365/4	0.0	0	0	Spanner	4/4	2	1	0																						
26	26	365/4	365/4	0.0	0	0	Spanner	4/4	2	1	0													53	53								
26	26	365/4	365/4	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	752		articAccentAbove						53	53								
26	26	367/4	367/4	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	753		articAccentAbove						53	53								
26	26	373/4	373/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	754		articAccentAbove						53	53								
26	26	375/4	375/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	755		articAccentAbove						53	53								
27	27	763/8	763/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32			1/32	1	756							114										
27	27	191/2	191/2	0.125	1/16	1/16	Chord	4/4	1	1	1/32			1/32	1	757							114										
27	27	765/8	765/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32			1/32	1	758																	
27	27	767/8	767/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32			1/32	1	759							115										
27	27	96	96	0.125	3/16	3/16	Chord	4/4	1	1	1/32			1/32	1	760							115										
27	27	769/8	769/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32			1/32	1	761																	
27	27	771/8	771/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32			1/32	1	762							116										
27	27	193/2	193/2	0.125	5/16	5/16	Chord	4/4	1	1	1/32			1/32	1	763							116										
27	27	773/8	773/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32			1/32	1	764																	
27	27	775/8	775/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32			1/32	1	765							117										
27	27	97	97	0.125	7/16	7/16	Chord	4/4	1	1	1/32			1/32	1	766							117										
27	27	777/8	777/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32			1/32	1	767																	
27	27	779/8	779/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32			1/32	1	768							118										
27	27	195/2	195/2	0.125	9/16	9/16	Chord	4/4	1	1	1/32			1/32	1	769							118										
27	27	781/8	781/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32			1/32	1	770																	
27	27	783/8	783/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32			1/32	1	771							119										
27	27	98	98	0.125	11/16	11/16	Chord	4/4	1	1	1/32			1/32	1	772							119										
27	27	785/8	785/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32			1/32	1	773																	
27	27	787/8	787/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32			1/32	1	774							120										
27	27	197/2	197/2	0.125	13/16	13/16	Chord	4/4	1	1	1/32			1/32	1	775							120										
27	27	789/8	789/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32			1/32	1	776																	
27	27	791/8	791/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32			1/32	1	777							121										
27	27	99	99	0.125	15/16	15/16	Chord	4/4	1	1	1/32			1/32	1	778							121										
27	27	793/8	793/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32			1/32	1	779																	
27	27	381/4	381/4	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	780		articStaccatissimoAbove						53	53								
27	27	383/4	383/4	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	781		articStaccatissimoAbove						53	53								
27	27	385/4	385/4	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	782		articStaccatissimoAbove						53	53								
27	27	387/4	387/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	783		articStaccatissimoAbove						53	53								
27	27	389/4	389/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	784		articStaccatissimoBelow						53	53								
27	27	391/4	391/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	785		articStaccatissimoBelow						53	53								
27	27	393/4	393/4	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	786		articStaccatissimoAbove						53	53								
27	27	395/4	395/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	787		articStaccatissimoAbove						53	53								
28	28	795/8	795/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32			1/32	1	788							122										
28	28	199/2	199/2	0.125	1/16	1/16	Chord	4/4	1	1	1/32			1/32	1	789							122										
28	28	797/8	797/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32			1/32	1	790																	
28	28	799/8	799/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32			1/32	1	791							123										
28	28	100	100	0.125	3/16	3/16	Chord	4/4	1	1	1/32			1/32	1	792							123										
28	28	801/8	801/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32			1/32	1	793																	
28	28	803/8	803/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32			1/32	1	794							124										
28	28	201/2	201/2	0.125	5/16	5/16	Chord	4/4	1	1	1/32			1/32	1	795							124										
28	28	805/8	805/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32			1/32	1	796																	
28	28	807/8	807/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32			1/32	1	797							125										
28	28	101	101	0.125	7/16	7/16	Chord	4/4	1	1	1/32			1/32	1	798							125										
28	28	809/8	809/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32			1/32	1	799																	
28	28	811/8	811/8	0.0	17/32	17/32	StaffText	4/4	1	1	0								<i>rit.</i>														
28	28	811/8	811/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32			1/32	1	800							126										
28	28	203/2	203/2	0.125	9/16	9/16	Chord	4/4	1	1	1/32			1/32	1	801							126										
28	28	813/8	813/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32			1/32	1	802							126										
28	28	102	102	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	803		articStaccatoAbove															
28	28	205/2	205/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	804		articStaccatoAbove					127										
28	28	411/4	411/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	805		articStaccatoAbove					127										
28	28	103	103	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	806		articStaccatoAbove															
28	28	397/4	397/4	0.0	0	0	Spanner	4/4	2	1	0													53	53					8			
28	28	397/4	397/4	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	807		articStaccatissimoAbove						53	53					8			
28	28	399/4	399/4	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	808		articStaccatissimoAbove						53	53					8			
28	28	401/4	401/4	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	809		articStaccatissimoAbove						53	53					8			
28	28	403/4	403/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	810		articStaccatissimoAbove						53	53					8			
28	28	405/4	405/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	811		articStaccatissimoAbove						53	53					8			
28	28	407/4	407/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	812		articStaccatissimoAbove						53	53					8			
28	28	409/4	409/4	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	813		articStaccatissimoAbove						53	53					8			
28	28	411/4	411/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	814		articStaccatissimoAbove						53	53					8			
29	29	413/4	413/4	0.0	0	0	Dynamic	4/4	1	1	0						pp																
29	29	413/4	413/4	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	815							128										
29	29	207/2	207/2	0.0	1/16	1/16	StaffText	4/4	1	1	0								<i>una corda</i>				128										
29	29	207/2	207/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	816							128										
29	29	415/4	415/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	817							128, 129										
29	29	104	104	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	818							128										
29	29	417/4	417/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	819							128, 130										
29	29	209/2	209/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	820							128										
29	29	419/4	419/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	821							128, 131										
29	29	105	105	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	822							128										
29	29	421/4	421/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	823							128, 132										
29	29	211/2	211/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	824							128										
29	29	423/4	423/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	825							128, 133										
29	29	106	106	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	826							128										
29	29	425/4	425/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	827							128, 134										
29	29	213/2	213/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	828							128										
29	29	427/4	427/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	829							128, 135										
29	29	107	107	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	830																	
29	29	413/4	413/4	0.0	0	0	Spanner	4/4	2	1	0																						
29	29	413/4	413/4	0.0	0	0	Spanner	4/4	2	1	0																						
29	29	413/4	413/4	0.0	0	0	Spanner	4/4	2	1	0													54	54								
29	29	413/4	413/4	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	831		articStaccatoAbove					136	54	54								
29	29	415/4	415/4	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	832		articStaccatoAbove					136	54	54								
29	29	417/4	417/4	0.0	1/4	1/4	Spanner	4/4	2	1	0												136										
29	29	417/4	417/4	0.0	1/4	1/4	Spanner	4/4	2	1	0												136	55	55								
29	29	417/4	417/4	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	833							136	55	55								
29	29	419/4	419/4	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	834							136	55	55								
29	29	105	105	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	835								55	55								
29	29	421/4	421/4	0.0	1/2	1/2	Spanner	4/4	2	1	0																						
29	29	421/4	421/4	0.0	1/2	1/2	Spanner	4/4	2	1	0													56	56								
29	29	421/4	421/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	836		articStaccatoAbove					137	56	56								
29	29	423/4	423/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	837		articStaccatoAbove					137	56	56								
29	29	425/4	425/4	0.0	3/4	3/4	Spanner	4/4	2	1	0												137										
29	29	425/4	425/4	0.0	3/4	3/4	Spanner	4/4	2	1	0												137	57	57								
29	29	425/4	425/4	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	838		articStaccatoAbove					137	57	57								
29	29	427/4	427/4	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	839							137	57	57								
29	29	107	107	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	840								57	57								
30	30	429/4	429/4	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	841							138										
30	30	215/2	215/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	842																	
30	30	431/4	431/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	843							139										
30	30	108	108	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	844																	
30	30	433/4	433/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	845							140										
30	30	217/2	217/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	846																	
30	30	435/4	435/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	847							141										
30	30	109	109	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	848																	
30	30	437/4	437/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	849							142										
30	30	219/2	219/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	850																	
30	30	439/4	439/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	851							143										
30	30	110	110	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	852																	
30	30	441/4	441/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	853							144										
30	30	221/2	221/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	854																	
30	30	443/4	443/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	855							145										
30	30	111	111	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	856																	
30	30	429/4	429/4	0.0	0	0	Spanner	4/4	2	1	0																						
30	30	429/4	429/4	0.0	0	0	Spanner	4/4	2	1	0													58	58								
30	30	429/4	429/4	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	857		articStaccatoAbove					146	58	58								
30	30	431/4	431/4	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	858		articStaccatoAbove					146	58	58								
30	30	433/4	433/4	0.0	1/4	1/4	Spanner	4/4	2	1	0												146										
30	30	433/4	433/4	0.0	1/4	1/4	Spanner	4/4	2	1	0												146	59	59								
30	30	433/4	433/4	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	859		articStaccatoAbove					146	59	59								
30	30	435/4	435/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	860		articStaccatoAbove					146	59	59								
30	30	437/4	437/4	0.0	1/2	1/2	Spanner	4/4	2	1	0												146										
30	30	437/4	437/4	0.0	1/2	1/2	Spanner	4/4	2	1	0												146	60	60								
30	30	437/4	437/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	861		articStaccatoAbove					146	60	60								
30	30	439/4	439/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	862		articStaccatoAbove					146	60	60								
30	30	441/4	441/4	0.0	3/4	3/4	Spanner	4/4	2	1	0												146	61	61								
30	30	441/4	441/4	0.0	3/4	3/4	Spanner	4/4	2	1	0												146	61	61								
30	30	441/4	441/4	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	863		articStaccatoAbove					146	61	61								
30	30	443/4	443/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	864		articStaccatoAbove						61	61								
31	31	445/4	445/4	0.0	0	0	Spanner	4/4	1	1	0													62	62								
31	31	445/4	445/4	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	865							147	62	62								
31	31	223/2	223/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	866							147	62	62								
31	31	447/4	447/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	867							147, 148	62	62								
31	31	112	112	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	868							147	62	62								
31	31	449/4	449/4	0.0	1/4	1/4	Spanner	4/4	1	1	0												147										
31	31	449/4	449/4	0.0	1/4	1/4	Spanner	4/4	1	1	0												147	63	63								
31	31	449/4	449/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	869							147, 149	63	63								
31	31	225/2	225/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	870							147	63	63								
31	31	451/4	451/4	0.0	3/8	3/8	StaffText	4/4	1	1	0								<i>l.</i>				147	63	63								
31	31	451/4	451/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	871							147, 150	63	63								
31	31	113	113	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	872							147	63	63								
31	31	453/4	453/4	0.0	1/2	1/2	Spanner	4/4	1	1	0												147										
31	31	453/4	453/4	0.0	1/2	1/2	Spanner	4/4	1	1	0												147	64	64								
31	31	453/4	453/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	873							147, 151	64	64								
31	31	227/2	227/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	874							147	64	64								
31	31	455/4	455/4	0.0	5/8	5/8	StaffText	4/4	1	1	0								<i>l.</i>				147	64	64								
31	31	455/4	455/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	875							147, 152	64	64								
31	31	114	114	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	876							147	64	64								
31	31	457/4	457/4	0.0	3/4	3/4	Spanner	4/4	1	1	0												147										
31	31	457/4	457/4	0.0	3/4	3/4	Spanner	4/4	1	1	0												147	65	65								
31	31	457/4	457/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	877							147, 153	65	65								
31	31	229/2	229/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	878							147	65	65								
31	31	459/4	459/4	0.0	7/8	7/8	StaffText	4/4	1	1	0								<i>l.</i>				147	65	65								
31	31	459/4	459/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	879							147, 154	65	65								
31	31	115	115	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	880								65	65								
31	31	445/4	445/4	0.5	0	0	Chord	4/4	1	2	1/8			1/8	1	881								65	65								
31	31	447/4	447/4	0.0	1/8	1/8	StaffText	4/4	1	2	0								<i>l.h.</i>					65	65								
31	31	447/4	447/4	0.5	1/8	1/8	Chord	4/4	1	2	1/8			1/8	1	882								65	65								
31	31	449/4	449/4	0.5	1/4	1/4	Chord	4/4	1	2	1/8			1/8	1	883								65	65								
31	31	451/4	451/4	0.5	3/8	3/8	Chord	4/4	1	2	1/8			1/8	1	884		articAccentAbove						65	65								
31	31	453/4	453/4	0.5	1/2	1/2	Chord	4/4	1	2	1/8			1/8	1	885								65	65								
31	31	455/4	455/4	0.5	5/8	5/8	Chord	4/4	1	2	1/8			1/8	1	886								65	65								
31	31	457/4	457/4	0.5	3/4	3/4	Chord	4/4	1	2	1/8			1/8	1	887								65	65								
31	31	459/4	459/4	0.5	7/8	7/8	Chord	4/4	1	2	1/8			1/8	1	888		articAccentAbove						65	65								
31	31	445/4	445/4	0.0	0	0	Spanner	4/4	2	1	0																						
32	32	461/4	461/4	0.0	0	0	Spanner	4/4	1	1	0																						
32	32	461/4	461/4	0.0	0	0	Spanner	4/4	1	1	0													66	66								
32	32	461/4	461/4	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	889							155	66	66								
32	32	231/2	231/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	890							155	66	66								
32	32	463/4	463/4	0.0	1/8	1/8	StaffText	4/4	1	1	0								<i>l.</i>				155	66	66								
32	32	463/4	463/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	891							155, 156	66	66								
32	32	116	116	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	892							155	66	66								
32	32	465/4	465/4	0.0	1/4	1/4	Spanner	4/4	1	1	0												155										
32	32	465/4	465/4	0.0	1/4	1/4	Spanner	4/4	1	1	0												155	67	67								
32	32	465/4	465/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	893							155, 157	67	67								
32	32	233/2	233/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	894							155	67	67								
32	32	467/4	467/4	0.0	3/8	3/8	StaffText	4/4	1	1	0								<i>l.</i>				155	67	67								
32	32	467/4	467/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	895							155, 158	67	67								
32	32	117	117	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	896							155	67	67								
32	32	469/4	469/4	0.0	1/2	1/2	Spanner	4/4	1	1	0												155										
32	32	469/4	469/4	0.0	1/2	1/2	Spanner	4/4	1	1	0												155	68	68								
32	32	469/4	469/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	897							155, 159	68	68								
32	32	235/2	235/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	898							155	68	68								
32	32	471/4	471/4	0.0	5/8	5/8	StaffText	4/4	1	1	0								<i>l.</i>				155	68	68								
32	32	471/4	471/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	899							155, 160	68	68								
32	32	118	118	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	900							155	68	68								
32	32	473/4	473/4	0.0	3/4	3/4	Spanner	4/4	1	1	0												155										
32	32	473/4	473/4	0.0	3/4	3/4	Spanner	4/4	1	1	0												155	69	69								
32	32	473/4	473/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	901							155, 161	69	69								
32	32	237/2	237/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	902							155, 161	69	69								
32	32	475/4	475/4	0.0	7/8	7/8	StaffText	4/4	1	1	0								<i>l.</i>				155, 161	69	69								
32	32	475/4	475/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	903							155, 161	69	69								
32	32	119	119	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	904								69	69								
32	32	461/4	461/4	0.5	0	0	Chord	4/4	1	2	1/8			1/8	1	905								69	69								
32	32	463/4	463/4	0.5	1/8	1/8	Chord	4/4	1	2	1/8			1/8	1	906								69	69								
32	32	465/4	465/4	0.5	1/4	1/4	Chord	4/4	1	2	1/8			1/8	1	907								69	69								
32	32	467/4	467/4	0.5	3/8	3/8	Chord	4/4	1	2	1/8			1/8	1	908								69	69								
32	32	469/4	469/4	0.5	1/2	1/2	Chord	4/4	1	2	1/8			1/8	1	909								69	69								
32	32	471/4	471/4	0.5	5/8	5/8	Chord	4/4	1	2	1/8			1/8	1	910								69	69								
32	32	473/4	473/4	0.5	3/4	3/4	Chord	4/4	1	2	1/8			1/8	1	911								69	69								
32	32	475/4	475/4	0.5	7/8	7/8	Chord	4/4	1	2	1/8			1/8	1	912								69	69								
33	33	477/4	477/4	0.0	0	0	Spanner	4/4	1	1	0																						
33	33	477/4	477/4	0.0	0	0	Spanner	4/4	1	1	0																			9			
33	33	477/4	477/4	0.0	0	0	Spanner	4/4	1	1	0													70	70					9			
33	33	477/4	477/4	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	913							162	70	70					9			
33	33	239/2	239/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	914							162	70	70					9			
33	33	479/4	479/4	0.0	1/8	1/8	StaffText	4/4	1	1	0								<i>l.</i>				162	70	70					9			
33	33	479/4	479/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	915							162, 163	70	70					9			
33	33	120	120	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	916							162	70	70					9			
33	33	481/4	481/4	0.0	1/4	1/4	Spanner	4/4	1	1	0												162										
33	33	481/4	481/4	0.0	1/4	1/4	Spanner	4/4	1	1	0												162										
33	33	481/4	481/4	0.0	1/4	1/4	Spanner	4/4	1	1	0												162	71	71								
33	33	481/4	481/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	917							162, 164	71	71								
33	33	241/2	241/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	918							162	71	71								
33	33	483/4	483/4	0.0	3/8	3/8	StaffText	4/4	1	1	0								<i>l.</i>				162	71	71								
33	33	483/4	483/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	919							162, 165	71	71								
33	33	121	121	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	920								71	71								
33	33	485/4	485/4	0.0	1/2	1/2	Spanner	4/4	1	1	0																						
33	33	485/4	485/4	0.0	1/2	1/2	Spanner	4/4	1	1	0													72	72								
33	33	485/4	485/4	0.0	1/2	1/2	Spanner	4/4	1	1	0													72	72					10			
33	33	485/4	485/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	921							166	72	72					10			
