mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	Ottava:8vb	Ottava:8va	crescendo_line	diminuendo_line	decrescendo_hairpin	crescendo_hairpin
41	38	748/9	748/9	0.1111111111111111	5/18	5/18	Chord	3/4	2	1	1/36			1/32	8/9	1026									115	47						25	
41	38	749/9	749/9	0.1111111111111111	11/36	11/36	Chord	3/4	2	1	1/36			1/32	8/9	1027									115	47						25	
41	38	250/3	250/3	0.1111111111111111	1/3	1/3	Chord	3/4	2	1	1/36			1/32	8/9	1028									115	47						25	
41	38	751/9	751/9	0.1111111111111111	13/36	13/36	Chord	3/4	2	1	1/36			1/32	8/9	1029									115	47						25	
41	38	752/9	752/9	0.1111111111111111	7/18	7/18	Chord	3/4	2	1	1/36			1/32	8/9	1030									115	47						25	
41	38	251/3	251/3	0.1111111111111111	5/12	5/12	Chord	3/4	2	1	1/36			1/32	8/9	1031									115	47						25	
41	38	754/9	754/9	0.1111111111111111	4/9	4/9	Chord	3/4	2	1	1/36			1/32	8/9	1032									115	47						25	
41	38	755/9	755/9	0.1111111111111111	17/36	17/36	Chord	3/4	2	1	1/36			1/32	8/9	1033										47						25	
41	38	673/8	673/8	0.125	17/32	17/32	Chord	3/4	2	1	1/32			1/32	1	1034									116	47						25	
41	38	337/4	337/4	0.125	9/16	9/16	Chord	3/4	2	1	1/32			1/32	1	1035									116	47						25	
41	38	675/8	675/8	0.125	19/32	19/32	Chord	3/4	2	1	1/32			1/32	1	1036									116	47						25	
41	38	169/2	169/2	0.125	5/8	5/8	Chord	3/4	2	1	1/32			1/32	1	1037									116	47						25	
41	38	677/8	677/8	0.125	21/32	21/32	Chord	3/4	2	1	1/32			1/32	1	1038									116	47						25	
41	38	339/4	339/4	0.125	11/16	11/16	Chord	3/4	2	1	1/32			1/32	1	1039									116	47						25	
41	38	679/8	679/8	0.125	23/32	23/32	Chord	3/4	2	1	1/32			1/32	1	1040										47						25	
41	38	82	82	1.0	0	0	Chord	3/4	2	2	1/4			1/4	1	1041									117	47						25	
41	38	83	83	2.0	1/4	1/4	Chord	3/4	2	2	1/2			1/2	1	1042										47						25	
42	39	85	85	0.0	0	0	Spanner	3/4	1	1	0														113				0				
42	39	85	85	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1043									113				0				
42	39	86	86	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1044									113				0				
42	39	85	85	0.0	0	0	Spanner	3/4	2	1	0																					25	
42	39	85	85	0.0	0	0	Spanner	3/4	2	1	0															48						25	
42	39	851/10	851/10	0.1	1/40	1/40	Chord	3/4	2	1	1/40			1/32	4/5	1045									118	48						25	
42	39	426/5	426/5	0.1	1/20	1/20	Chord	3/4	2	1	1/40			1/32	4/5	1046									118	48						25	
42	39	853/10	853/10	0.1	3/40	3/40	Chord	3/4	2	1	1/40			1/32	4/5	1047									118	48						25	
42	39	427/5	427/5	0.1	1/10	1/10	Chord	3/4	2	1	1/40			1/32	4/5	1048									118	48						25	
42	39	171/2	171/2	0.1	1/8	1/8	Chord	3/4	2	1	1/40			1/32	4/5	1049									118	48						25	
42	39	428/5	428/5	0.1	3/20	3/20	Chord	3/4	2	1	1/40			1/32	4/5	1050									118	48						25	
42	39	857/10	857/10	0.1	7/40	7/40	Chord	3/4	2	1	1/40			1/32	4/5	1051									118	48						25	
42	39	429/5	429/5	0.1	1/5	1/5	Chord	3/4	2	1	1/40			1/32	4/5	1052									118	48						25	
42	39	859/10	859/10	0.1	9/40	9/40	Chord	3/4	2	1	1/40			1/32	4/5	1053										48						25	
42	39	861/10	861/10	0.1	11/40	11/40	Chord	3/4	2	1	1/40			1/32	4/5	1054									119	48						25	
42	39	431/5	431/5	0.1	3/10	3/10	Chord	3/4	2	1	1/40			1/32	4/5	1055									119	48						25	
42	39	863/10	863/10	0.1	13/40	13/40	Chord	3/4	2	1	1/40			1/32	4/5	1056									119	48						25	
42	39	432/5	432/5	0.1	7/20	7/20	Chord	3/4	2	1	1/40			1/32	4/5	1057									119	48						25	
42	39	173/2	173/2	0.1	3/8	3/8	Chord	3/4	2	1	1/40			1/32	4/5	1058									119	48						25	
42	39	433/5	433/5	0.1	2/5	2/5	Chord	3/4	2	1	1/40			1/32	4/5	1059									119	48						25	
42	39	867/10	867/10	0.1	17/40	17/40	Chord	3/4	2	1	1/40			1/32	4/5	1060									119	48						25	
42	39	434/5	434/5	0.1	9/20	9/20	Chord	3/4	2	1	1/40			1/32	4/5	1061									119	48						25	
42	39	869/10	869/10	0.1	19/40	19/40	Chord	3/4	2	1	1/40			1/32	4/5	1062										48						25	
42	39	85	85	1.0	0	0	Chord	3/4	2	2	1/4			1/4	1	1063									120	48						25	
42	39	86	86	1.0	1/4	1/4	Chord	3/4	2	2	1/4			1/4	1	1064									120	48						25	
43	39	87	87	1.0	0	1/2	Chord	3/4	1	1	1/4			1/4	1	1065													0				
43	39	958/11	958/11	0.0	1/44	23/44	Spanner	3/4	1	1	0																						
43	39	87	87	0.0	0	1/2	Spanner	3/4	2	1	0																					25	
43	39	87	87	0.0	0	1/2	Spanner	3/4	2	1	0															49						25	
43	39	958/11	958/11	0.09090909090909091	1/44	23/44	Chord	3/4	2	1	1/44			1/32	8/11	1066									121	49						25	
43	39	959/11	959/11	0.09090909090909091	1/22	6/11	Chord	3/4	2	1	1/44			1/32	8/11	1067									121	49						25	
43	39	960/11	960/11	0.09090909090909091	3/44	25/44	Chord	3/4	2	1	1/44			1/32	8/11	1068									121	49						25	
43	39	961/11	961/11	0.09090909090909091	1/11	13/22	Chord	3/4	2	1	1/44			1/32	8/11	1069									121	49						25	
43	39	962/11	962/11	0.09090909090909091	5/44	27/44	Chord	3/4	2	1	1/44			1/32	8/11	1070									121	49						25	
43	39	963/11	963/11	0.09090909090909091	3/22	7/11	Chord	3/4	2	1	1/44			1/32	8/11	1071									121	49						25	
43	39	964/11	964/11	0.09090909090909091	7/44	29/44	Chord	3/4	2	1	1/44			1/32	8/11	1072									121	49						25	
43	39	965/11	965/11	0.09090909090909091	2/11	15/22	Chord	3/4	2	1	1/44			1/32	8/11	1073									121	49						25	
43	39	966/11	966/11	0.09090909090909091	9/44	31/44	Chord	3/4	2	1	1/44			1/32	8/11	1074									121	49						25	
43	39	967/11	967/11	0.09090909090909091	5/22	8/11	Chord	3/4	2	1	1/44			1/32	8/11	1075										49						25	
43	39	87	87	1.0	0	1/2	Chord	3/4	2	2	1/4			1/4	1	1076										49						25	
44	40	88	88	0.0	0	0	Dynamic	3/4	1	1	0						pp																
44	40	88	88	0.0	0	0	Spanner	3/4	1	1	0																		1				
44	40	88	88	3.0	0	0	Chord	3/4	1	1	3/4		c32	1/2	3/2	1077									122				1				
44	40	88	88	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	1078									122				1				
44	40	88	88	0.0	0	0	Spanner	3/4	2	1	0																						
44	40	88	88	0.0	0	0	Spanner	3/4	2	1	0																						
44	40	88	88	0.0	0	0	Spanner	3/4	2	1	0															50							
44	40	88	88	0.1111111111111111	0	0	Chord	3/4	2	1	1/36			1/32	8/9	1079									123	50							
44	40	793/9	793/9	0.1111111111111111	1/36	1/36	Chord	3/4	2	1	1/36			1/32	8/9	1080									123	50							
44	40	794/9	794/9	0.1111111111111111	1/18	1/18	Chord	3/4	2	1	1/36			1/32	8/9	1081									123	50							
44	40	265/3	265/3	0.1111111111111111	1/12	1/12	Chord	3/4	2	1	1/36			1/32	8/9	1082									123	50							
44	40	796/9	796/9	0.1111111111111111	1/9	1/9	Chord	3/4	2	1	1/36			1/32	8/9	1083									123	50							
44	40	797/9	797/9	0.0	5/36	5/36	Spanner	3/4	2	1	0														123	50							12
44	40	797/9	797/9	0.1111111111111111	5/36	5/36	Chord	3/4	2	1	1/36			1/32	8/9	1084									123	50							12
44	40	266/3	266/3	0.1111111111111111	1/6	1/6	Chord	3/4	2	1	1/36			1/32	8/9	1085									123	50							12
44	40	799/9	799/9	0.1111111111111111	7/36	7/36	Chord	3/4	2	1	1/36			1/32	8/9	1086									123	50							12
44	40	800/9	800/9	0.1111111111111111	2/9	2/9	Chord	3/4	2	1	1/36			1/32	8/9	1087									123	50							12
44	40	89	89	0.1111111111111111	1/4	1/4	Chord	3/4	2	1	1/36			1/32	8/9	1088									123	50							12
44	40	802/9	802/9	0.1111111111111111	5/18	5/18	Chord	3/4	2	1	1/36			1/32	8/9	1089									123	50							12
44	40	803/9	803/9	0.1111111111111111	11/36	11/36	Chord	3/4	2	1	1/36			1/32	8/9	1090									123	50							12
44	40	268/3	268/3	0.1111111111111111	1/3	1/3	Chord	3/4	2	1	1/36			1/32	8/9	1091									123	50							12
44	40	805/9	805/9	0.1111111111111111	13/36	13/36	Chord	3/4	2	1	1/36			1/32	8/9	1092									123	50							12
44	40	806/9	806/9	0.1111111111111111	7/18	7/18	Chord	3/4	2	1	1/36			1/32	8/9	1093									123	50							12
44	40	269/3	269/3	0.1111111111111111	5/12	5/12	Chord	3/4	2	1	1/36			1/32	8/9	1094									123	50							12
44	40	808/9	808/9	0.1111111111111111	4/9	4/9	Chord	3/4	2	1	1/36			1/32	8/9	1095									123	50							12
44	40	809/9	809/9	0.1111111111111111	17/36	17/36	Chord	3/4	2	1	1/36			1/32	8/9	1096									123	50							12
44	40	90	90	0.07692307692307693	1/2	1/2	Chord	3/4	2	1	1/52			1/32	8/13	1097									123	50							12
44	40	1171/13	1171/13	0.07692307692307693	27/52	27/52	Chord	3/4	2	1	1/52			1/32	8/13	1098									123	50							12
44	40	1172/13	1172/13	0.07692307692307693	7/13	7/13	Chord	3/4	2	1	1/52			1/32	8/13	1099									123	50							12
44	40	1173/13	1173/13	0.07692307692307693	29/52	29/52	Chord	3/4	2	1	1/52			1/32	8/13	1100									123	50							12
44	40	1174/13	1174/13	0.07692307692307693	15/26	15/26	Chord	3/4	2	1	1/52			1/32	8/13	1101									123	50							12
44	40	1175/13	1175/13	0.07692307692307693	31/52	31/52	Chord	3/4	2	1	1/52			1/32	8/13	1102									123	50							12
44	40	1176/13	1176/13	0.07692307692307693	8/13	8/13	Chord	3/4	2	1	1/52			1/32	8/13	1103									123	50							12
44	40	1177/13	1177/13	0.0	33/52	33/52	Spanner	3/4	2	1	0														123	50							
44	40	1177/13	1177/13	0.07692307692307693	33/52	33/52	Chord	3/4	2	1	1/52			1/32	8/13	1104									123	50							
44	40	1178/13	1178/13	0.07692307692307693	17/26	17/26	Chord	3/4	2	1	1/52			1/32	8/13	1105									123	50							
44	40	1179/13	1179/13	0.07692307692307693	35/52	35/52	Chord	3/4	2	1	1/52			1/32	8/13	1106									123	50							
44	40	1180/13	1180/13	0.07692307692307693	9/13	9/13	Chord	3/4	2	1	1/52			1/32	8/13	1107									123	50							
44	40	1181/13	1181/13	0.0	37/52	37/52	Spanner	3/4	2	1	0														123	50			2				
44	40	1181/13	1181/13	0.07692307692307693	37/52	37/52	Chord	3/4	2	1	1/52			1/32	8/13	1108									123	50			2				
44	40	1182/13	1182/13	0.07692307692307693	19/26	19/26	Chord	3/4	2	1	1/52			1/32	8/13	1109									123	50			2				
45	41	91	91	0.0	0	0	Dynamic	4/4	1	1	0						ff												1				
45	41	91	91	0.05555555555555555	0	0	Chord	4/4	1	1	1/72			1/64	8/9	1110									124				1				
45	41	1639/18	1639/18	0.05555555555555555	1/72	1/72	Chord	4/4	1	1	1/72			1/64	8/9	1111									124				1				
45	41	820/9	820/9	0.05555555555555555	1/36	1/36	Chord	4/4	1	1	1/72			1/64	8/9	1112									124				1				
45	41	547/6	547/6	0.05555555555555555	1/24	1/24	Chord	4/4	1	1	1/72			1/64	8/9	1113									124				1				
45	41	821/9	821/9	0.0	1/18	1/18	Spanner	4/4	1	1	0														124								
45	41	821/9	821/9	0.05555555555555555	1/18	1/18	Chord	4/4	1	1	1/72			1/64	8/9	1114									124								
45	41	1643/18	1643/18	0.05555555555555555	5/72	5/72	Chord	4/4	1	1	1/72			1/64	8/9	1115									124								
45	41	274/3	274/3	0.05555555555555555	1/12	1/12	Chord	4/4	1	1	1/72			1/64	8/9	1116									124								
45	41	1645/18	1645/18	0.05555555555555555	7/72	7/72	Chord	4/4	1	1	1/72			1/64	8/9	1117									124								
45	41	823/9	823/9	0.05555555555555555	1/9	1/9	Chord	4/4	1	1	1/72			1/64	8/9	1118									124								
45	41	183/2	183/2	0.05555555555555555	1/8	1/8	Chord	4/4	1	1	1/72			1/64	8/9	1119									124								
45	41	824/9	824/9	0.05555555555555555	5/36	5/36	Chord	4/4	1	1	1/72			1/64	8/9	1120									124								
45	41	1649/18	1649/18	0.05555555555555555	11/72	11/72	Chord	4/4	1	1	1/72			1/64	8/9	1121									124								
45	41	275/3	275/3	0.05555555555555555	1/6	1/6	Chord	4/4	1	1	1/72			1/64	8/9	1122									124								
45	41	1651/18	1651/18	0.05555555555555555	13/72	13/72	Chord	4/4	1	1	1/72			1/64	8/9	1123									124								
45	41	826/9	826/9	0.05555555555555555	7/36	7/36	Chord	4/4	1	1	1/72			1/64	8/9	1124									124								
45	41	551/6	551/6	0.05555555555555555	5/24	5/24	Chord	4/4	1	1	1/72			1/64	8/9	1125									124								
45	41	827/9	827/9	0.05555555555555555	2/9	2/9	Chord	4/4	1	1	1/72			1/64	8/9	1126									124								
45	41	1655/18	1655/18	0.05555555555555555	17/72	17/72	Chord	4/4	1	1	1/72			1/64	8/9	1127									124								
45	41	93	93	0.0	1/2	1/2	Spanner	4/4	1	1	0														124						0		
45	41	93	93	0.05555555555555555	1/2	1/2	Chord	4/4	1	1	1/72			1/64	8/9	1128									124						0		
45	41	1675/18	1675/18	0.05555555555555555	37/72	37/72	Chord	4/4	1	1	1/72			1/64	8/9	1129									124						0		
45	41	838/9	838/9	0.05555555555555555	19/36	19/36	Chord	4/4	1	1	1/72			1/64	8/9	1130									124						0		
45	41	559/6	559/6	0.05555555555555555	13/24	13/24	Chord	4/4	1	1	1/72			1/64	8/9	1131									124						0		
45	41	839/9	839/9	0.05555555555555555	5/9	5/9	Chord	4/4	1	1	1/72			1/64	8/9	1132									124						0		
45	41	1679/18	1679/18	0.05555555555555555	41/72	41/72	Chord	4/4	1	1	1/72			1/64	8/9	1133									124						0		
45	41	280/3	280/3	0.0	7/12	7/12	Spanner	4/4	1	1	0														124								
45	41	280/3	280/3	0.0	7/12	7/12	Spanner	4/4	1	1	0														124						1		
45	41	280/3	280/3	0.05555555555555555	7/12	7/12	Chord	4/4	1	1	1/72			1/64	8/9	1134									124						1		
45	41	1681/18	1681/18	0.05555555555555555	43/72	43/72	Chord	4/4	1	1	1/72			1/64	8/9	1135									124						1		
45	41	841/9	841/9	0.05555555555555555	11/18	11/18	Chord	4/4	1	1	1/72			1/64	8/9	1136									124						1		
45	41	187/2	187/2	0.05555555555555555	5/8	5/8	Chord	4/4	1	1	1/72			1/64	8/9	1137									124						1		
45	41	842/9	842/9	0.05555555555555555	23/36	23/36	Chord	4/4	1	1	1/72			1/64	8/9	1138									124						1		
45	41	1685/18	1685/18	0.05555555555555555	47/72	47/72	Chord	4/4	1	1	1/72			1/64	8/9	1139									124						1		
45	41	281/3	281/3	0.05555555555555555	2/3	2/3	Chord	4/4	1	1	1/72			1/64	8/9	1140									124						1		
45	41	1687/18	1687/18	0.05555555555555555	49/72	49/72	Chord	4/4	1	1	1/72			1/64	8/9	1141									124						1		
45	41	844/9	844/9	0.05555555555555555	25/36	25/36	Chord	4/4	1	1	1/72			1/64	8/9	1142									124						1		
45	41	563/6	563/6	0.0	17/24	17/24	Spanner	4/4	1	1	0														124								
45	41	563/6	563/6	0.05555555555555555	17/24	17/24	Chord	4/4	1	1	1/72			1/64	8/9	1143									124								
45	41	845/9	845/9	0.05555555555555555	13/18	13/18	Chord	4/4	1	1	1/72			1/64	8/9	1144									124								
45	41	1691/18	1691/18	0.05555555555555555	53/72	53/72	Chord	4/4	1	1	1/72			1/64	8/9	1145									124								
45	41	91	91	0.0	0	0	Spanner	4/4	2	1	0																		2				
45	41	91	91	0.0	0	0	Spanner	4/4	2	1	0															51			2				
45	41	91	91	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1146										51			2				
45	41	183/2	183/2	0.0	1/8	1/8	Spanner	4/4	2	1	0															51							
45	41	92	92	0.05555555555555555	1/4	1/4	Chord	4/4	2	1	1/72			1/64	8/9	1147										51							
45	41	1657/18	1657/18	0.05555555555555555	19/72	19/72	Chord	4/4	2	1	1/72			1/64	8/9	1148										51							
45	41	829/9	829/9	0.05555555555555555	5/18	5/18	Chord	4/4	2	1	1/72			1/64	8/9	1149										51							
45	41	553/6	553/6	0.05555555555555555	7/24	7/24	Chord	4/4	2	1	1/72			1/64	8/9	1150										51							
45	41	830/9	830/9	0.05555555555555555	11/36	11/36	Chord	4/4	2	1	1/72			1/64	8/9	1151										51							
45	41	1661/18	1661/18	0.05555555555555555	23/72	23/72	Chord	4/4	2	1	1/72			1/64	8/9	1152										51							
45	41	277/3	277/3	0.05555555555555555	1/3	1/3	Chord	4/4	2	1	1/72			1/64	8/9	1153										51							
45	41	1663/18	1663/18	0.05555555555555555	25/72	25/72	Chord	4/4	2	1	1/72			1/64	8/9	1154										51							
45	41	832/9	832/9	0.0	13/36	13/36	Spanner	4/4	2	1	0															51					2		
45	41	832/9	832/9	0.05555555555555555	13/36	13/36	Chord	4/4	2	1	1/72			1/64	8/9	1155										51					2		
45	41	185/2	185/2	0.05555555555555555	3/8	3/8	Chord	4/4	2	1	1/72			1/64	8/9	1156										51					2		
45	41	833/9	833/9	0.05555555555555555	7/18	7/18	Chord	4/4	2	1	1/72			1/64	8/9	1157										51					2		
45	41	1667/18	1667/18	0.05555555555555555	29/72	29/72	Chord	4/4	2	1	1/72			1/64	8/9	1158										51					2		
45	41	278/3	278/3	0.05555555555555555	5/12	5/12	Chord	4/4	2	1	1/72			1/64	8/9	1159										51					2		
45	41	1669/18	1669/18	0.05555555555555555	31/72	31/72	Chord	4/4	2	1	1/72			1/64	8/9	1160										51					2		
45	41	835/9	835/9	0.05555555555555555	4/9	4/9	Chord	4/4	2	1	1/72			1/64	8/9	1161										51					2		
45	41	557/6	557/6	0.05555555555555555	11/24	11/24	Chord	4/4	2	1	1/72			1/64	8/9	1162										51					2		
45	41	836/9	836/9	0.0	17/36	17/36	Spanner	4/4	2	1	0															51							
45	41	836/9	836/9	0.05555555555555555	17/36	17/36	Chord	4/4	2	1	1/72			1/64	8/9	1163										51							
45	41	1673/18	1673/18	0.05555555555555555	35/72	35/72	Chord	4/4	2	1	1/72			1/64	8/9	1164										51							
46	41	94	94	0.0	0	0	Spanner	4/4	1	1	0														124							26	
46	41	94	94	0.0	0	0	Spanner	4/4	2	1	0																						
46	41	94	94	0.0	0	0	Spanner	4/4	2	1	0															52							
46	41	94	94	0.05555555555555555	0	0	Chord	4/4	2	1	1/72			1/64	8/9	1165										52							
46	41	1693/18	1693/18	0.05555555555555555	1/72	1/72	Chord	4/4	2	1	1/72			1/64	8/9	1166										52							
46	41	847/9	847/9	0.05555555555555555	1/36	1/36	Chord	4/4	2	1	1/72			1/64	8/9	1167										52							
46	41	565/6	565/6	0.05555555555555555	1/24	1/24	Chord	4/4	2	1	1/72			1/64	8/9	1168										52							
46	41	848/9	848/9	0.05555555555555555	1/18	1/18	Chord	4/4	2	1	1/72			1/64	8/9	1169										52							
46	41	1697/18	1697/18	0.05555555555555555	5/72	5/72	Chord	4/4	2	1	1/72			1/64	8/9	1170										52							
46	41	283/3	283/3	0.05555555555555555	1/12	1/12	Chord	4/4	2	1	1/72			1/64	8/9	1171										52							
46	41	1699/18	1699/18	0.05555555555555555	7/72	7/72	Chord	4/4	2	1	1/72			1/64	8/9	1172										52							
46	41	850/9	850/9	0.0	1/9	1/9	Spanner	4/4	2	1	0															52		7					
46	41	850/9	850/9	0.05555555555555555	1/9	1/9	Chord	4/4	2	1	1/72			1/64	8/9	1173										52		7					
46	41	189/2	189/2	0.05555555555555555	1/8	1/8	Chord	4/4	2	1	1/72			1/64	8/9	1174										52		7					
46	41	851/9	851/9	0.05555555555555555	5/36	5/36	Chord	4/4	2	1	1/72			1/64	8/9	1175										52		7					
46	41	1703/18	1703/18	0.05555555555555555	11/72	11/72	Chord	4/4	2	1	1/72			1/64	8/9	1176										52		7					
46	41	284/3	284/3	0.0	1/6	1/6	Spanner	4/4	2	1	0															52							
46	41	284/3	284/3	0.05555555555555555	1/6	1/6	Chord	4/4	2	1	1/72			1/64	8/9	1177										52							
46	41	1705/18	1705/18	0.05555555555555555	13/72	13/72	Chord	4/4	2	1	1/72			1/64	8/9	1178										52							
46	41	853/9	853/9	0.05555555555555555	7/36	7/36	Chord	4/4	2	1	1/72			1/64	8/9	1179										52							
46	41	569/6	569/6	0.0	5/24	5/24	Spanner	4/4	2	1	0															52		8					
46	41	569/6	569/6	0.05555555555555555	5/24	5/24	Chord	4/4	2	1	1/72			1/64	8/9	1180										52		8					
46	41	854/9	854/9	0.05555555555555555	2/9	2/9	Chord	4/4	2	1	1/72			1/64	8/9	1181										52		8					
46	41	1709/18	1709/18	0.05555555555555555	17/72	17/72	Chord	4/4	2	1	1/72			1/64	8/9	1182										52		8					
46	41	95	95	0.0	1/4	1/4	Spanner	4/4	2	1	0															52							
46	41	95	95	0.0	1/4	1/4	Spanner	4/4	2	1	0															52		9					
46	41	95	95	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1183		articAccentBelow								52		9					
46	41	381/4	381/4	0.0	5/16	5/16	Spanner	4/4	2	1	0															52							
46	41	381/4	381/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1184									125	52							
47	42	191/2	191/2	0.0	0	0	Dynamic	3/4	1	1	0						pp																
47	42	191/2	191/2	0.0	0	0	Spanner	3/4	1	1	0																						
47	42	191/2	191/2	0.0	0	0	Spanner	3/4	1	1	0																		3				
47	42	191/2	191/2	3.0	0	0	Chord	3/4	1	1	3/4		c32	1/2	3/2	1185									126				3				
47	42	191/2	191/2	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	1186									126				3				
47	42	191/2	191/2	0.0	0	0	Spanner	3/4	2	1	0																						
47	42	191/2	191/2	0.0	0	0	Spanner	3/4	2	1	0															53							
47	42	191/2	191/2	0.1111111111111111	0	0	Chord	3/4	2	1	1/36			1/32	8/9	1187									127	53							
47	42	1721/18	1721/18	0.1111111111111111	1/36	1/36	Chord	3/4	2	1	1/36			1/32	8/9	1188									127	53							
47	42	1723/18	1723/18	0.1111111111111111	1/18	1/18	Chord	3/4	2	1	1/36			1/32	8/9	1189									127	53							
47	42	575/6	575/6	0.1111111111111111	1/12	1/12	Chord	3/4	2	1	1/36			1/32	8/9	1190									127	53							
47	42	1727/18	1727/18	0.1111111111111111	1/9	1/9	Chord	3/4	2	1	1/36			1/32	8/9	1191									127	53							
47	42	1729/18	1729/18	0.0	5/36	5/36	Spanner	3/4	2	1	0														127	53							13
47	42	1729/18	1729/18	0.1111111111111111	5/36	5/36	Chord	3/4	2	1	1/36			1/32	8/9	1192									127	53							13
47	42	577/6	577/6	0.1111111111111111	1/6	1/6	Chord	3/4	2	1	1/36			1/32	8/9	1193									127	53							13
47	42	1733/18	1733/18	0.1111111111111111	7/36	7/36	Chord	3/4	2	1	1/36			1/32	8/9	1194									127	53							13
47	42	1735/18	1735/18	0.1111111111111111	2/9	2/9	Chord	3/4	2	1	1/36			1/32	8/9	1195									127	53							13
47	42	193/2	193/2	0.1111111111111111	1/4	1/4	Chord	3/4	2	1	1/36			1/32	8/9	1196									127	53							13
47	42	1739/18	1739/18	0.1111111111111111	5/18	5/18	Chord	3/4	2	1	1/36			1/32	8/9	1197									127	53							13
47	42	1741/18	1741/18	0.1111111111111111	11/36	11/36	Chord	3/4	2	1	1/36			1/32	8/9	1198									127	53							13
47	42	581/6	581/6	0.1111111111111111	1/3	1/3	Chord	3/4	2	1	1/36			1/32	8/9	1199									127	53							13
47	42	1745/18	1745/18	0.1111111111111111	13/36	13/36	Chord	3/4	2	1	1/36			1/32	8/9	1200									127	53							13
47	42	1747/18	1747/18	0.1111111111111111	7/18	7/18	Chord	3/4	2	1	1/36			1/32	8/9	1201									127	53							13
47	42	583/6	583/6	0.1111111111111111	5/12	5/12	Chord	3/4	2	1	1/36			1/32	8/9	1202									127	53							13
47	42	1751/18	1751/18	0.1111111111111111	4/9	4/9	Chord	3/4	2	1	1/36			1/32	8/9	1203									127	53							13
47	42	1753/18	1753/18	0.1111111111111111	17/36	17/36	Chord	3/4	2	1	1/36			1/32	8/9	1204									127	53							13
47	42	195/2	195/2	0.07692307692307693	1/2	1/2	Chord	3/4	2	1	1/52			1/32	8/13	1205									127	53							13
47	42	2537/26	2537/26	0.07692307692307693	27/52	27/52	Chord	3/4	2	1	1/52			1/32	8/13	1206									127	53							13
47	42	2539/26	2539/26	0.07692307692307693	7/13	7/13	Chord	3/4	2	1	1/52			1/32	8/13	1207									127	53							13
47	42	2541/26	2541/26	0.07692307692307693	29/52	29/52	Chord	3/4	2	1	1/52			1/32	8/13	1208									127	53							13
47	42	2543/26	2543/26	0.07692307692307693	15/26	15/26	Chord	3/4	2	1	1/52			1/32	8/13	1209									127	53							13
47	42	2545/26	2545/26	0.07692307692307693	31/52	31/52	Chord	3/4	2	1	1/52			1/32	8/13	1210									127	53							13
47	42	2547/26	2547/26	0.07692307692307693	8/13	8/13	Chord	3/4	2	1	1/52			1/32	8/13	1211									127	53							13
47	42	2549/26	2549/26	0.0	33/52	33/52	Spanner	3/4	2	1	0														127	53							
47	42	2549/26	2549/26	0.07692307692307693	33/52	33/52	Chord	3/4	2	1	1/52			1/32	8/13	1212									127	53							
47	42	2551/26	2551/26	0.07692307692307693	17/26	17/26	Chord	3/4	2	1	1/52			1/32	8/13	1213									127	53							
47	42	2553/26	2553/26	0.07692307692307693	35/52	35/52	Chord	3/4	2	1	1/52			1/32	8/13	1214									127	53							
47	42	2555/26	2555/26	0.07692307692307693	9/13	9/13	Chord	3/4	2	1	1/52			1/32	8/13	1215									127	53							
47	42	2557/26	2557/26	0.0	37/52	37/52	Spanner	3/4	2	1	0														127	53			4				
47	42	2557/26	2557/26	0.07692307692307693	37/52	37/52	Chord	3/4	2	1	1/52			1/32	8/13	1216									127	53			4				
47	42	2559/26	2559/26	0.07692307692307693	19/26	19/26	Chord	3/4	2	1	1/52			1/32	8/13	1217									127	53			4				
48	43	197/2	197/2	0.0	0	0	Dynamic	4/4	1	1	0						ff												3				
48	43	197/2	197/2	0.05555555555555555	0	0	Chord	4/4	1	1	1/72			1/64	8/9	1218									128				3				
48	43	887/9	887/9	0.05555555555555555	1/72	1/72	Chord	4/4	1	1	1/72			1/64	8/9	1219									128				3				
48	43	1775/18	1775/18	0.05555555555555555	1/36	1/36	Chord	4/4	1	1	1/72			1/64	8/9	1220									128				3				
48	43	296/3	296/3	0.05555555555555555	1/24	1/24	Chord	4/4	1	1	1/72			1/64	8/9	1221									128				3				
48	43	1777/18	1777/18	0.0	1/18	1/18	Spanner	4/4	1	1	0														128								
48	43	1777/18	1777/18	0.05555555555555555	1/18	1/18	Chord	4/4	1	1	1/72			1/64	8/9	1222									128								
48	43	889/9	889/9	0.05555555555555555	5/72	5/72	Chord	4/4	1	1	1/72			1/64	8/9	1223									128								
48	43	593/6	593/6	0.05555555555555555	1/12	1/12	Chord	4/4	1	1	1/72			1/64	8/9	1224									128								
48	43	890/9	890/9	0.05555555555555555	7/72	7/72	Chord	4/4	1	1	1/72			1/64	8/9	1225									128								
