quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
577/2	0.5	116	116	5/8	5/8	3/4	3	1	I43	f#	bVII		I43	I		43					Mm7	1	0	1, -2, 0, 4		0	1
289	1.0	117	117	0	0	3/4	3	1	I2(+#4)	f#	bVII		I2(+#4)	I		2	+#4				Mm7	1	0	-2, 0, 4, 1	6	0	-2
290	1.0	117	117	1/4	1/4	3/4	3	1	I7(+#4)	f#	bVII		I7(+#4)	I		7	+#4				Mm7	1	0	0, 4, 1, -2	6	0	0
291	0.5	117	117	1/2	1/2	3/4	3	1	I65(9)	f#	bVII		I65(9)	I		65	9				Mm7	1	0	4, 1, -2, 0	2	0	4
583/2	0.5	117	117	5/8	5/8	3/4	3	1	I65	f#	bVII		I65	I		65					Mm7	1	0	4, 1, -2, 0		0	4
292	1.5	118	118	0	0	3/4	3	1	I43(+#4)	f#	bVII		I43(+#4)	I		43	+#4				Mm7	1	0	1, -2, 0, 4	6	0	1
587/2	0.5	118	118	3/8	3/8	3/4	3	1	I65	f#	bVII		I65	I		65					Mm7	1	0	4, 1, -2, 0		0	4
294	0.5	118	118	1/2	1/2	3/4	3	1	I7(9)	f#	bVII		I7(9)	I		7	9				Mm7	1	0	0, 4, 1, -2	2	0	0
589/2	0.5	118	118	5/8	5/8	3/4	3	1	I7	f#	bVII		I7	I		7					Mm7	1	0	0, 4, 1, -2		0	0
295	3.0	119	119	0	0	4/4	3	1	I43(+#4)	f#	bVII		I43(+#4)	I		43	+#4				Mm7	1	0	1, -2, 0, 4	6	0	1
298	1.0	119	119	3/4	3/4	4/4	3	1	I7	f#	bVII		I7	I		7					Mm7	1	0	0, 4, 1, -2		0	0
299	3.0	120	120	0	0	4/4	3	1	I43(+#4)	f#	bVII		I43(+#4)	I		43	+#4				Mm7	1	0	1, -2, 0, 4	6	0	1
302	1.0	120	120	3/4	3/4	4/4	3	1	I65	f#	bVII		I65	I		65					Mm7	1	0	4, 1, -2, 0		0	4
303	1.0	121	121	0	0	4/4	3	1	I7(+#4)	f#	bVII		I7(+#4)	I		7	+#4				Mm7	1	0	0, 4, 1, -2	6	0	0
304	2.0	121	121	1/4	1/4	4/4	3	1	I43(+#4)	f#	bVII		I43(+#4)	I		43	+#4				Mm7	1	0	1, -2, 0, 4	6	0	1
306	3.5	121	121	3/4	3/4	4/4	3	1	I43	f#	bVII		I43	I		43					Mm7	1	0	1, -2, 0, 4		0	1
619/2	1.5	122	122	5/8	5/8	4/4	3	1	I43(9)\\	f#	bVII		I43(9)	I		43	9			\\	Mm7	1	0	1, -2, 0, 4	2	0	1
311	3.0	123	123	0	0	3/4	3	1	iii.i7(+#6)	f#	iii		i7(+#6)	i		7	+#6				mm7	1	1	0, -3, 1, -2	3	0	0
314	3.0	124	124	0	0	3/4	3	1	iii64(+#6)	f#	iii		iii64(+#6)	iii		64	+#6				m	1	1	-2, -3, -6	7	-3	-2
317	3.0	125	125	0	0	3/4	3	1	i7(+#6)	f#	iii		i7(+#6)	i		7	+#6				mm7	1	1	0, -3, 1, -2	3	0	0
320	3.0	126	126	0	0	3/4	3	1	iii(+#6)	f#	iii		iii(+#6)	iii			+#6				m	1	1	-3, -6, -2	7	-3	-3
323	4.0	127	127	0	0	4/4	3	1	i7(+#6)	f#	iii		i7(+#6)	i		7	+#6				mm7	1	1	0, -3, 1, -2	3	0	0
327	12.0	128	128	0	0	3/4	3	1	I7(9)	f#	iii		I7(9)	I		7	9				Mm7	1	1	0, 4, 1, -2	2	0	0
339	1.0	133	133	1/4	1/4	2/4	3	1	I7(b9)	f#	iii		I7(b9)	I		7	b9				Mm7	1	1	0, 4, 1, -2	-5	0	0
340	3.0	134	134	0	0	2/4	3	1	I7(b6)	f#	iii		I7(b6)	I		7	b6				Mm7	1	1	0, 4, -11, -2		0	0
343	1.0	135	135	1/4	1/4	2/4	3	1	I7(b9)	f#	iii		I7(b9)	I		7	b9				Mm7	1	1	0, 4, 1, -2	-5	0	0
344	0.5	136	136	0	0	2/4	3	1	i.#viio(+b8+#2)	f#	i		#viio(+b8+#2)	#vii	o		+b8+#2				o	1	1	5, 2, -1	-9, 7	5	5
689/2	2.8333333333333144	136	136	1/8	1/8	2/4	3	1	V7(+#4)	f#	i		V7(+#4)	V		7	+#4				Mm7	1	1	1, 5, 2, -1	7	1	1
1042/3	0.6666666666666856	137	137	1/12	1/12	2/4	3	1	#viio6	f#	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
348	0.6666666666666856	137	137	1/4	1/4	2/4	3	1	V7	f#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
1046/3	0.8333333333333144	137	137	5/12	5/12	2/4	3	1	#viio6	f#	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
699/2	0.5	138	138	1/8	1/8	2/4	3	1	vii6	f#	i		vii6	vii		6					m	1	1	-5, -1, -2		-2	-5
350	0.5	138	138	1/4	1/4	2/4	3	1	#viio6(+b8)	f#	i		#viio6(+b8)	#vii	o	6	+b8				o	1	1	2, -1, 5	-9	5	2
701/2	1.5	138	138	3/8	3/8	2/4	3	1	V43	f#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
352	0.6666666666666856	139	139	1/4	1/4	2/4	3	1	V7	f#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
1058/3	1.8319444444444457	139	139	5/12	5/12	2/4	3	1	#viio6	f#	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
255239/720	0.5013888888888687	140	140	1079/2880	1079/2880	2/4	3	1	V64	f#	i		V64	V		64					M	1	1	2, 1, 5		1	2
355	2.0	141	141	0	0	2/4	3	1	V43	f#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
357	4.0	142	142	0	0	2/4	3	1	V7(6b5)	f#	i		V7(6b5)	V		7	6b5				Mm7	1	1	1, 5, -5, -3, -1		1	1
361	1.0	144	144	0	0	2/4	3	1	i7	f#	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
362	1.1666666666666856	144	144	1/4	1/4	2/4	3	1	i7(9)	f#	i		i7(9)	i		7	9				mm7	1	1	0, -3, 1, -2	2	0	0
2179/6	0.8333333333333144	144	144	13/24	13/24	2/4	3	1	i7	f#	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
364	1.1666666666666856	145	145	1/8	1/8	2/4	3	1	i7(9)	f#	i		i7(9)	i		7	9				mm7	1	1	0, -3, 1, -2	2	0	0
2191/6	0.3333333333333144	145	145	5/12	5/12	2/4	3	1	i7	f#	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
731/2	0.5	146	146	0	0	3/4	3	1	i7(9)	f#	i		i7(9)	i		7	9				mm7	1	1	0, -3, 1, -2	2	0	0
366	3.0	146	146	1/8	1/8	3/4	3	1	i7	f#	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
369	1.1666666666666856	147	147	1/8	1/8	3/4	3	1	i7(9)	f#	i		i7(9)	i		7	9				mm7	1	1	0, -3, 1, -2	2	0	0
2221/6	2.3333333333333144	147	147	5/12	5/12	3/4	3	1	i7	f#	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
745/2	0.5	149	149	0	0	3/4	3	1	v6	f#	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
373	2.0	149	149	1/8	1/8	3/4	3	1	i43	f#	i		i43	i		43					mm7	1	1	1, -2, 0, -3		0	1
375	0.5	150	150	0	0	3/4	3	1	i(9)	f#	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
751/2	4.5	150	150	1/8	1/8	3/4	3	1	i7\\	f#	i		i7	i		7				\\	mm7	1	1	0, -3, 1, -2		0	0
